#
# Oxygen bound-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   2.998404e+02     1.861110e-04
   3.000408e+02     1.857600e-04
   3.002229e+02     1.854300e-04
   3.004050e+02     1.851000e-04
   3.005871e+02     1.847700e-04
   3.007693e+02     1.844400e-04
   3.009514e+02     1.841305e-04
   3.011517e+02     1.837900e-04
   3.013338e+02     1.834650e-04
   3.015159e+02     1.831400e-04
   3.016981e+02     1.828150e-04
   3.018802e+02     1.824900e-04
   3.020623e+02     1.821700e-04
   3.022444e+02     1.818500e-04
   3.024265e+02     1.815300e-04
   3.026087e+02     1.812100e-04
   3.027908e+02     1.809052e-04
   3.029911e+02     1.805700e-04
   3.031732e+02     1.802550e-04
   3.033553e+02     1.799400e-04
   3.035375e+02     1.796250e-04
   3.037196e+02     1.793100e-04
   3.039017e+02     1.790000e-04
   3.040838e+02     1.786900e-04
   3.042659e+02     1.783800e-04
   3.044481e+02     1.780700e-04
   3.046302e+02     1.777600e-04
   3.048123e+02     1.774500e-04
   3.049944e+02     1.771450e-04
   3.051765e+02     1.768400e-04
   3.053586e+02     1.765350e-04
   3.055408e+02     1.762300e-04
   3.057229e+02     1.759250e-04
   3.059050e+02     1.756200e-04
   3.060871e+02     1.753042e-04
   3.062510e+02     1.750200e-04
   3.064331e+02     1.747200e-04
   3.066153e+02     1.744200e-04
   3.067974e+02     1.741200e-04
   3.069795e+02     1.738200e-04
   3.071616e+02     1.735250e-04
   3.073437e+02     1.732300e-04
   3.075259e+02     1.729350e-04
   3.077080e+02     1.726400e-04
   3.078901e+02     1.723295e-04
   3.080540e+02     1.720500e-04
   3.082361e+02     1.717600e-04
   3.084182e+02     1.714700e-04
