#
# Oxygen free-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   2.505591e+02     9.064832e-05
   2.507776e+02     9.040400e-05
   2.510144e+02     9.015250e-05
   2.512511e+02     8.990100e-05
   2.514697e+02     8.966196e-05
   2.517064e+02     8.940300e-05
   2.519250e+02     8.916588e-05
   2.521617e+02     8.890900e-05
   2.523803e+02     8.867428e-05
   2.526170e+02     8.842000e-05
   2.528356e+02     8.818768e-05
   2.530723e+02     8.793600e-05
   2.532909e+02     8.770560e-05
   2.535276e+02     8.745600e-05
   2.537462e+02     8.722800e-05
   2.539829e+02     8.698100e-05
   2.542015e+02     8.675492e-05
   2.544382e+02     8.651000e-05
   2.546568e+02     8.627700e-05
   2.548753e+02     8.604400e-05
   2.551121e+02     8.580376e-05
   2.553306e+02     8.558200e-05
   2.555674e+02     8.534384e-05
   2.557859e+02     8.512400e-05
   2.560044e+02     8.489750e-05
   2.562230e+02     8.467100e-05
   2.564597e+02     8.443752e-05
   2.566783e+02     8.422200e-05
   2.568968e+02     8.400888e-05
   2.571336e+02     8.377800e-05
   2.573521e+02     8.355750e-05
   2.575707e+02     8.333700e-05
   2.577892e+02     8.311850e-05
   2.580077e+02     8.290000e-05
   2.582445e+02     8.267484e-05
   2.584630e+02     8.246700e-05
   2.586816e+02     8.225250e-05
   2.589001e+02     8.203800e-05
   2.591187e+02     8.182550e-05
   2.593372e+02     8.161300e-05
   2.595740e+02     8.139408e-05
   2.597925e+02     8.119200e-05
   2.600111e+02     8.098350e-05
   2.602296e+02     8.077500e-05
   2.604481e+02     8.056800e-05
   2.606667e+02     8.036100e-05
   2.608852e+02     8.015600e-05
   2.611038e+02     7.995100e-05
   2.613223e+02     7.974750e-05
   2.615409e+02     7.954400e-05
   2.617594e+02     7.934250e-05
   2.619779e+02     7.914100e-05
   2.621965e+02     7.894150e-05
   2.624150e+02     7.874200e-05
   2.626336e+02     7.854400e-05
   2.628521e+02     7.834600e-05
   2.630707e+02     7.814950e-05
   2.632892e+02     7.795300e-05
   2.634895e+02     7.776696e-05
   2.637081e+02     7.756400e-05
   2.639266e+02     7.737100e-05
   2.641452e+02     7.717800e-05
   2.643637e+02     7.698700e-05
   2.645822e+02     7.679600e-05
   2.648008e+02     7.659774e-05
   2.650011e+02     7.641600e-05
   2.652197e+02     7.622800e-05
   2.654382e+02     7.604000e-05
   2.656567e+02     7.584591e-05
   2.658571e+02     7.566800e-05
   2.660756e+02     7.548300e-05
   2.662942e+02     7.529800e-05
   2.665127e+02     7.510652e-05
   2.667130e+02     7.493100e-05
   2.669316e+02     7.474950e-05
   2.671501e+02     7.456800e-05
   2.673687e+02     7.437965e-05
   2.675690e+02     7.420700e-05
   2.677875e+02     7.402074e-05
   2.679879e+02     7.385000e-05
   2.682064e+02     7.367250e-05
   2.684249e+02     7.349500e-05
   2.686253e+02     7.332713e-05
   2.688438e+02     7.314400e-05
   2.690624e+02     7.296191e-05
   2.692627e+02     7.279500e-05
   2.694812e+02     7.261448e-05
   2.696816e+02     7.244900e-05
   2.699001e+02     7.227057e-05
   2.701004e+02     7.210700e-05
   2.703190e+02     7.192909e-05
   2.705193e+02     7.176600e-05
   2.707379e+02     7.159017e-05
   2.709382e+02     7.142900e-05
   2.711567e+02     7.125422e-05
   2.713571e+02     7.109400e-05
   2.715756e+02     7.092078e-05
   2.717759e+02     7.076200e-05
   2.719945e+02     7.059035e-05
   2.721948e+02     7.043300e-05
   2.724133e+02     7.026239e-05
   2.726137e+02     7.010600e-05
   2.728140e+02     6.995104e-05
   2.730326e+02     6.978200e-05
   2.732329e+02     6.962848e-05
   2.734514e+02     6.946100e-05
   2.736518e+02     6.930150e-05
   2.738521e+02     6.914200e-05
   2.740706e+02     6.897713e-05
   2.742710e+02     6.882600e-05
   2.744713e+02     6.867583e-05
   2.746898e+02     6.851200e-05
   2.748902e+02     6.835600e-05
   2.750905e+02     6.820000e-05
   2.752908e+02     6.805222e-05
   2.755094e+02     6.789100e-05
   2.757097e+02     6.773800e-05
   2.759100e+02     6.758500e-05
   2.761104e+02     6.743913e-05
   2.763289e+02     6.728000e-05
   2.765292e+02     6.712900e-05
   2.767296e+02     6.697800e-05
   2.769299e+02     6.682850e-05
   2.771302e+02     6.667900e-05
   2.773488e+02     6.652404e-05
   2.775491e+02     6.638200e-05
   2.777494e+02     6.623450e-05
   2.779498e+02     6.608700e-05
   2.781501e+02     6.594100e-05
   2.783504e+02     6.579500e-05
   2.785690e+02     6.564317e-05
   2.787693e+02     6.550400e-05
   2.789696e+02     6.536000e-05
   2.791700e+02     6.521600e-05
   2.793703e+02     6.507300e-05
   2.795706e+02     6.493000e-05
   2.797709e+02     6.478850e-05
   2.799713e+02     6.464700e-05
   2.801716e+02     6.450600e-05
   2.803719e+02     6.436500e-05
   2.805723e+02     6.422550e-05
   2.807726e+02     6.408600e-05
   2.809729e+02     6.394700e-05
   2.811733e+02     6.380800e-05
   2.813736e+02     6.367050e-05
   2.815739e+02     6.353300e-05
   2.817743e+02     6.339650e-05
   2.819746e+02     6.326000e-05
   2.821749e+02     6.312400e-05
   2.823752e+02     6.298800e-05
   2.825756e+02     6.285350e-05
   2.827759e+02     6.271900e-05
   2.829762e+02     6.258550e-05
   2.831766e+02     6.245200e-05
   2.833769e+02     6.231319e-05
   2.835590e+02     6.218700e-05
   2.837594e+02     6.205500e-05
   2.839597e+02     6.192300e-05
   2.841600e+02     6.179250e-05
   2.843603e+02     6.166200e-05
   2.845607e+02     6.152581e-05
   2.847428e+02     6.140200e-05
   2.849431e+02     6.127300e-05
   2.851435e+02     6.114400e-05
   2.853438e+02     6.101650e-05
   2.855441e+02     6.088900e-05
   2.857444e+02     6.075595e-05
   2.859266e+02     6.063500e-05
   2.861269e+02     6.050900e-05
   2.863272e+02     6.038300e-05
   2.865276e+02     6.025152e-05
   2.867097e+02     6.013200e-05
   2.869100e+02     6.000800e-05
   2.871103e+02     5.988400e-05
   2.872925e+02     5.976638e-05
   2.874928e+02     5.963700e-05
   2.876931e+02     5.951450e-05
   2.878934e+02     5.939200e-05
   2.880756e+02     5.927581e-05
   2.882759e+02     5.914800e-05
   2.884762e+02     5.902176e-05
   2.886583e+02     5.890700e-05
   2.888587e+02     5.878700e-05
   2.890590e+02     5.866700e-05
   2.892411e+02     5.855367e-05
   2.894415e+02     5.842900e-05
   2.896236e+02     5.831614e-05
