G,BP-RP,MG
20.3355,0.7244,5.7405
19.1505,0.7244,4.5555
20.1232,0.7245,5.5282
19.8217,0.7245,5.2267
19.4954,0.7245,4.9004
17.9514,0.7246,3.3564
18.9074,0.7246,4.3124
18.9025,0.7246,4.3075
19.6457,0.7247,5.0507
19.3244,0.7247,4.7294
19.5904,0.7248,4.9954
19.8066,0.7248,5.2116
19.5832,0.7248,4.9882
19.2771,0.7248,4.6821
19.9166,0.7249,5.3216
20.1888,0.725,5.5938
19.4013,0.725,4.8063
18.8692,0.725,4.2742
19.1987,0.7251,4.6037
20.0875,0.7251,5.4925
20.0038,0.7252,5.4088
19.8413,0.7252,5.2463
19.9413,0.7252,5.3463
18.0501,0.7252,3.4551
19.4361,0.7253,4.8411
19.2303,0.7254,4.6353
20.3749,0.7254,5.7799
20.3785,0.7255,5.7835
19.7547,0.7255,5.1597
19.7767,0.7256,5.1817
19.5211,0.7257,4.9261
19.2704,0.7258,4.6754
19.7482,0.7258,5.1532
19.5883,0.7259,4.9933
19.5064,0.7259,4.9114
17.4774,0.7259,2.8824
19.9408,0.726,5.3458
19.7836,0.726,5.1886
19.4779,0.7261,4.8829
20.1377,0.7261,5.5427
19.7429,0.7262,5.1479
19.5667,0.7262,4.9717
19.452,0.7262,4.857
20.1299,0.7263,5.5349
20.0615,0.7264,5.4665
19.9279,0.7265,5.3329
19.6206,0.7266,5.0256
19.2514,0.7267,4.6564
17.8926,0.7267,3.2976
20.472,0.7268,5.877
19.1202,0.7269,4.5252
19.5032,0.7269,4.9082
19.023,0.7269,4.428
19.0541,0.727,4.4591
19.7518,0.7271,5.1568
19.6698,0.7271,5.0748
19.3953,0.7271,4.8003
19.6238,0.7272,5.0288
19.4655,0.7272,4.8705
19.8154,0.7273,5.2204
20.1049,0.7273,5.5099
20.4432,0.7274,5.8482
20.172,0.7274,5.577
20.0697,0.7275,5.4747
19.9726,0.7275,5.3776
19.6418,0.7275,5.0468
17.7441,0.7275,3.1491
20.2607,0.7276,5.6657
17.9349,0.7276,3.3399
14.2296,0.7277,-0.3654
17.9226,0.7277,3.3276
19.3685,0.7277,4.7735
20.0106,0.7278,5.4156
19.3451,0.728,4.7501
20.457,0.7281,5.862
17.8993,0.7281,3.3043
19.4516,0.7282,4.8566
19.9099,0.7284,5.3149
19.5361,0.7285,4.9411
19.5881,0.7285,4.9931
17.7968,0.7286,3.2018
20.1918,0.7288,5.5968
20.0055,0.7288,5.4105
19.9918,0.7288,5.3968
19.9711,0.7288,5.3761
17.9872,0.7288,3.3922
19.6645,0.7289,5.0695
19.8426,0.7289,5.2476
19.6522,0.7289,5.0572
20.1793,0.7289,5.5843
20.2603,0.729,5.6653
20.3044,0.729,5.7094
19.8852,0.7291,5.2902
17.8061,0.7291,3.2111
20.5557,0.7292,5.9607
19.2483,0.7292,4.6533
20.3466,0.7294,5.7516
20.6723,0.7294,6.0773
20.4668,0.7295,5.8718
20.0913,0.7295,5.4963
19.6106,0.7295,5.0156
20.1431,0.7296,5.5481
19.6105,0.7296,5.0155
20.3699,0.7297,5.7749
19.8578,0.7297,5.2628
19.7314,0.7298,5.1364
20.0343,0.7299,5.4393
18.9087,0.7299,4.3137
19.8562,0.7302,5.2612
19.7123,0.7302,5.1173
19.9105,0.7302,5.3155
19.9025,0.7303,5.3075
19.4437,0.7303,4.8487
20.07,0.7304,5.475
19.6713,0.7304,5.0763
19.4883,0.7304,4.8933
19.7739,0.7304,5.1789
19.6612,0.7304,5.0662
19.0977,0.7305,4.5027
19.484,0.7306,4.889
19.4724,0.7307,4.8774
20.1258,0.7307,5.5308
20.4736,0.7308,5.8786
19.116,0.7308,4.521
18.2737,0.7308,3.6787
19.7823,0.7309,5.1873
17.8554,0.7309,3.2604
18.8621,0.7309,4.2671
20.276,0.731,5.681
20.33,0.731,5.735
19.1105,0.731,4.5155
20.2745,0.7311,5.6795
20.0669,0.7312,5.4719
19.9031,0.7312,5.3081
19.6595,0.7312,5.0645
17.8485,0.7313,3.2535
19.4876,0.7315,4.8926
19.8607,0.7315,5.2657
19.5953,0.7316,5.0003
20.0462,0.7316,5.4512
19.8937,0.7317,5.2987
18.2386,0.7317,3.6436
17.9477,0.7317,3.3527
19.4058,0.7318,4.8108
19.9049,0.7318,5.3099
17.8311,0.7318,3.2361
17.5422,0.7321,2.9472
20.2007,0.7321,5.6057
19.2762,0.7323,4.6812
19.7324,0.7324,5.1374
17.6829,0.7325,3.0879
18.4643,0.7325,3.8693
20.1057,0.7325,5.5107
19.5809,0.7325,4.9859
18.0547,0.7325,3.4597
19.1873,0.7325,4.5923
18.6867,0.7326,4.0917
17.7403,0.7326,3.1453
20.3765,0.7327,5.7815
19.6915,0.7328,5.0965
19.4165,0.7328,4.8215
19.7299,0.7328,5.1349
19.3378,0.7328,4.7428
20.6314,0.7329,6.0364
20.2598,0.7329,5.6648
20.0968,0.7329,5.5018
18.5717,0.7329,3.9767
19.2948,0.733,4.6998
17.7917,0.733,3.1967
19.9471,0.7332,5.3521
19.5465,0.7332,4.9515
17.8061,0.7332,3.2111
15.2299,0.7332,0.6349
20.3361,0.7333,5.7411
19.6776,0.7333,5.0826
19.649,0.7333,5.054
19.771,0.7334,5.176
17.5672,0.7334,2.9722
19.0942,0.7335,4.4992
18.113,0.7335,3.518
19.9194,0.7336,5.3244
19.9331,0.7336,5.3381
18.637,0.7337,4.042
19.8472,0.7337,5.2522
20.6686,0.7337,6.0736
19.5242,0.7338,4.9292
20.0511,0.734,5.4561
19.4359,0.734,4.8409
20.0187,0.7341,5.4237
15.8878,0.7342,1.2928
18.6882,0.7342,4.0932
19.5208,0.7343,4.9258
20.1366,0.7343,5.5416
19.4272,0.7343,4.8322
20.3239,0.7345,5.7289
20.482,0.7345,5.887
20.0132,0.7346,5.4182
20.2986,0.7347,5.7036
19.3077,0.7347,4.7127
20.3491,0.7347,5.7541
19.9749,0.7347,5.3799
19.5711,0.7347,4.9761
19.6635,0.7348,5.0685
19.3491,0.7349,4.7541
19.7098,0.7349,5.1148
19.4977,0.7349,4.9027
20.3835,0.7351,5.7885
20.736,0.7351,6.141
19.0512,0.7351,4.4562
19.5037,0.7351,4.9087
17.8004,0.7351,3.2054
18.9534,0.7351,4.3584
20.7058,0.7352,6.1108
19.655,0.7352,5.06
20.1074,0.7352,5.5124
19.688,0.7352,5.093
19.0771,0.7352,4.4821
20.5413,0.7353,5.9463
20.206,0.7353,5.611
20.0421,0.7353,5.4471
17.9224,0.7354,3.3274
17.8879,0.7354,3.2929
20.4416,0.7355,5.8466
19.3849,0.7355,4.7899
19.9624,0.7355,5.3674
20.3065,0.7357,5.7115
18.6838,0.7357,4.0888
20.3086,0.7358,5.7136
19.0049,0.7358,4.4099
19.2477,0.7358,4.6527
19.6091,0.736,5.0141
17.664,0.7361,3.069
19.2897,0.7361,4.6947
18.1138,0.7361,3.5188
18.259,0.7361,3.664
19.9438,0.7362,5.3488
19.5529,0.7362,4.9579
18.0271,0.7362,3.4321
20.2622,0.7363,5.6672
20.202,0.7363,5.607
20.3896,0.7364,5.7946
19.5502,0.7364,4.9552
19.5735,0.7364,4.9785
17.735,0.7364,3.14
20.7227,0.7365,6.1277
19.6679,0.7368,5.0729
17.8753,0.7368,3.2803
19.5641,0.7368,4.9691
19.7069,0.7369,5.1119
17.0963,0.7369,2.5013
19.9436,0.737,5.3486
18.8891,0.737,4.2941
19.7455,0.737,5.1505
19.6166,0.737,5.0216
18.2047,0.7371,3.6097
18.6542,0.7371,4.0592
17.7687,0.7372,3.1737
20.0723,0.7372,5.4773
17.8961,0.7372,3.3011
20.6765,0.7373,6.0815
20.3395,0.7373,5.7445
20.2127,0.7373,5.6177
20.4335,0.7373,5.8385
18.331,0.7373,3.736
19.5961,0.7373,5.0011
17.8098,0.7373,3.2148
19.7276,0.7374,5.1326
20.7219,0.7375,6.1269
19.0419,0.7375,4.4469
18.3131,0.7376,3.7181
17.5373,0.7376,2.9423
19.6746,0.7377,5.0796
20.1444,0.7378,5.5494
19.0006,0.7378,4.4056
17.9413,0.7378,3.3463
19.8588,0.7379,5.2638
19.362,0.7379,4.767
19.7543,0.7379,5.1593
19.313,0.738,4.718
19.254,0.738,4.659
19.9704,0.7381,5.3754
15.1193,0.7381,0.5243
17.8549,0.7382,3.2599
17.8317,0.7382,3.2367
20.0895,0.7384,5.4945
17.7524,0.7384,3.1574
19.939,0.7385,5.344
20.0029,0.7386,5.4079
19.7168,0.7386,5.1218
20.342,0.7386,5.747
20.0486,0.7386,5.4536
17.7574,0.7386,3.1624
20.091,0.7387,5.496
19.7704,0.7387,5.1754
19.3847,0.7387,4.7897
19.4019,0.7387,4.8069
19.7914,0.7388,5.1964
17.8397,0.7388,3.2447
19.8716,0.7389,5.2766
19.6435,0.7389,5.0485
20.1063,0.7389,5.5113
17.8301,0.7389,3.2351
19.7145,0.739,5.1195
20.4633,0.7391,5.8683
19.911,0.7392,5.316
19.8964,0.7392,5.3014
19.5896,0.7392,4.9946
20.3151,0.7393,5.7201
18.3808,0.7393,3.7858
17.5131,0.7393,2.9181
20.4023,0.7394,5.8073
19.7858,0.7395,5.1908
20.0403,0.7395,5.4453
19.788,0.7395,5.193
19.6159,0.7395,5.0209
19.7109,0.7395,5.1159
19.714,0.7396,5.119
19.6511,0.7396,5.0561
18.0153,0.7396,3.4203
20.3073,0.7397,5.7123
19.3957,0.7397,4.8007
17.5909,0.7397,2.9959
17.8781,0.7398,3.2831
18.8458,0.7398,4.2508
20.0773,0.7399,5.4823
19.6063,0.74,5.0113
20.5417,0.74,5.9467
20.0983,0.74,5.5033
20.0035,0.74,5.4085
19.0414,0.74,4.4464
19.3822,0.74,4.7872
19.6872,0.74,5.0922
17.816,0.74,3.221
17.7407,0.74,3.1457
19.5661,0.7401,4.9711
18.8034,0.7402,4.2084
20.0999,0.7402,5.5049
20.4232,0.7403,5.8282
20.7034,0.7403,6.1084
19.7599,0.7403,5.1649
19.6145,0.7403,5.0195
19.1142,0.7404,4.5192
19.9594,0.7406,5.3644
15.3078,0.7407,0.7128
17.9396,0.7407,3.3446
20.1441,0.7408,5.5491
19.8651,0.7408,5.2701
20.183,0.741,5.588
19.8055,0.7412,5.2105
17.8414,0.7412,3.2464
19.914,0.7414,5.319
19.5071,0.7414,4.9121
19.9918,0.7415,5.3968
17.8492,0.7415,3.2542
19.4844,0.7415,4.8894
14.8657,0.7417,0.2707
17.9883,0.7417,3.3933
19.2367,0.7418,4.6417
19.6325,0.7418,5.0375
18.877,0.7418,4.282
20.626,0.7419,6.031
20.5259,0.7419,5.9309
20.3068,0.7419,5.7118
18.1696,0.7419,3.5746
19.4088,0.742,4.8138
18.6765,0.742,4.0815
20.7896,0.7422,6.1946
20.3235,0.7422,5.7285
18.6954,0.7422,4.1004
19.3147,0.7422,4.7197
20.1087,0.7423,5.5137
18.4237,0.7423,3.8287
19.4678,0.7423,4.8728
18.5104,0.7423,3.9154
19.6494,0.7424,5.0544
17.8789,0.7424,3.2839
19.3925,0.7425,4.7975
19.2182,0.7426,4.6232
19.6121,0.7426,5.0171
20.0372,0.7426,5.4422
19.7315,0.7426,5.1365
20.007,0.7428,5.412
19.9699,0.7428,5.3749
17.8624,0.7428,3.2674
17.8563,0.7428,3.2613
20.2138,0.743,5.6188
18.9214,0.743,4.3264
19.3501,0.743,4.7551
19.8524,0.7431,5.2574
17.847,0.7431,3.252
20.7167,0.7432,6.1217
18.7951,0.7432,4.2001
19.3606,0.7432,4.7656
17.7905,0.7432,3.1955
19.9891,0.7433,5.3941
19.5392,0.7433,4.9442
18.5689,0.7434,3.9739
19.9398,0.7434,5.3448
20.5812,0.7435,5.9862
19.5343,0.7436,4.9393
19.3845,0.7437,4.7895
18.7698,0.7439,4.1748
18.1684,0.7439,3.5734
19.5935,0.7439,4.9985
19.4853,0.7439,4.8903
19.5817,0.7439,4.9867
20.1673,0.744,5.5723
19.6403,0.7441,5.0453
17.8153,0.7441,3.2203
20.0282,0.7442,5.4332
19.4777,0.7442,4.8827
17.8193,0.7442,3.2243
19.6888,0.7442,5.0938
19.9184,0.7443,5.3234
20.1748,0.7443,5.5798
20.1552,0.7447,5.5602
17.8298,0.7447,3.2348
18.3792,0.7448,3.7842
20.0414,0.7448,5.4464
19.9822,0.7448,5.3872
19.5579,0.7448,4.9629
19.9944,0.745,5.3994
20.1787,0.7451,5.5837
19.5843,0.7451,4.9893
17.8472,0.7451,3.2522
20.1807,0.7452,5.5857
20.0304,0.7452,5.4354
19.8591,0.7452,5.2641
17.6716,0.7452,3.0766
19.6268,0.7453,5.0318
19.534,0.7453,4.939
20.118,0.7453,5.523
19.9142,0.7453,5.3192
19.723,0.7453,5.128
19.2602,0.7454,4.6652
19.2328,0.7455,4.6378
19.4289,0.7455,4.8339
20.117,0.7456,5.522
19.6954,0.7457,5.1004
19.6042,0.7457,5.0092
19.8572,0.7458,5.2622
20.1498,0.7458,5.5548
19.6045,0.7459,5.0095
20.5099,0.746,5.9149
19.2646,0.746,4.6696
19.2549,0.7461,4.6599
19.1198,0.7461,4.5248
18.8118,0.7462,4.2168
19.5318,0.7463,4.9368
20.5047,0.7463,5.9097
18.7795,0.7464,4.1845
19.2951,0.7466,4.7001
17.7491,0.7466,3.1541
19.7471,0.7467,5.1521
17.8387,0.7467,3.2437
17.7349,0.7467,3.1399
19.6137,0.7468,5.0187
19.5286,0.7468,4.9336
17.2314,0.7468,2.6364
19.5381,0.7469,4.9431
17.7539,0.747,3.1589
20.3588,0.7472,5.7638
19.7771,0.7473,5.1821
20.5638,0.7474,5.9688
19.9653,0.7474,5.3703
19.9235,0.7475,5.3285
19.5262,0.7475,4.9312
19.3163,0.7475,4.7213
17.7893,0.7476,3.1943
20.1911,0.7477,5.5961
19.8083,0.7477,5.2133
20.5094,0.7478,5.9144
19.9428,0.7479,5.3478
17.9243,0.7479,3.3293
19.8109,0.7481,5.2159
19.8545,0.7481,5.2595
19.8733,0.7482,5.2783
18.0076,0.7482,3.4126
20.0974,0.7484,5.5024
20.0212,0.7484,5.4262
19.9136,0.7484,5.3186
18.728,0.7484,4.133
19.5441,0.7485,4.9491
17.8444,0.7485,3.2494
18.7524,0.7486,4.1574
17.4228,0.7486,2.8278
20.5862,0.7487,5.9912
20.4381,0.7487,5.8431
20.1259,0.7487,5.5309
19.8263,0.7487,5.2313
20.9909,0.7488,6.3959
19.377,0.7489,4.782
20.8144,0.7491,6.2194
19.4391,0.7491,4.8441
17.8178,0.7491,3.2228
20.5404,0.7492,5.9454
19.3556,0.7492,4.7606
18.3934,0.7492,3.7984
19.5757,0.7494,4.9807
19.9516,0.7495,5.3566
20.5057,0.7495,5.9107
19.8638,0.7496,5.2688
19.3855,0.7496,4.7905
17.7146,0.7497,3.1196
20.4421,0.7498,5.8471
19.5056,0.7499,4.9106
17.8537,0.7499,3.2587
19.8066,0.75,5.2116
18.6378,0.7501,4.0428
20.4633,0.7502,5.8683
20.1878,0.7502,5.5928
20.4946,0.7502,5.8996
17.5868,0.7502,2.9918
19.5311,0.7503,4.9361
19.515,0.7505,4.92
19.7915,0.7505,5.1965
17.543,0.7505,2.948
20.6665,0.7506,6.0715
20.4862,0.7506,5.8912
19.9075,0.7506,5.3125
19.7194,0.7507,5.1244
19.6835,0.7507,5.0885
19.2031,0.7507,4.6081
19.2123,0.7507,4.6173
17.7948,0.7507,3.1998
20.0691,0.7508,5.4741
19.9745,0.7508,5.3795
19.0681,0.7508,4.4731
19.936,0.751,5.341
20.2083,0.751,5.6133
19.525,0.751,4.93
17.3256,0.7511,2.7306
20.3479,0.7511,5.7529
20.0148,0.7511,5.4198
18.78,0.7511,4.185
19.7617,0.7511,5.1667
20.1693,0.7512,5.5743
17.9236,0.7513,3.3286
19.6884,0.7513,5.0934
19.8115,0.7516,5.2165
19.6855,0.7516,5.0905
17.7109,0.7516,3.1159
18.8993,0.7517,4.3043
17.7745,0.7517,3.1795
19.4402,0.7517,4.8452
19.3312,0.7517,4.7362
17.8016,0.7517,3.2066
19.8649,0.7518,5.2699
16.8953,0.7518,2.3003
20.0064,0.7518,5.4114
19.8664,0.7519,5.2714
19.135,0.7519,4.54
19.5592,0.7519,4.9642
20.1455,0.752,5.5505
20.0692,0.752,5.4742
17.6219,0.752,3.0269
17.8569,0.752,3.2619
20.0522,0.7521,5.4572
20.1771,0.7521,5.5821
19.8044,0.7523,5.2094
17.9381,0.7523,3.3431
20.6233,0.7524,6.0283
20.1419,0.7524,5.5469
19.5361,0.7524,4.9411
20.4921,0.7525,5.8971
20.3817,0.7525,5.7867
19.3778,0.7525,4.7828
14.3178,0.7525,-0.2772
19.6514,0.7526,5.0564
20.4351,0.7527,5.8401
20.3693,0.7528,5.7743
20.4319,0.753,5.8369
17.9278,0.753,3.3328
18.0351,0.7531,3.4401
19.9679,0.7531,5.3729
20.7836,0.7532,6.1886
19.9713,0.7532,5.3763
19.3725,0.7532,4.7775
18.0159,0.7533,3.4209
20.5117,0.7534,5.9167
17.7037,0.7534,3.1087
20.3549,0.7536,5.7599
20.5588,0.7536,5.9638
20.4569,0.7537,5.8619
19.5027,0.7538,4.9077
19.911,0.7539,5.316
19.5605,0.7539,4.9655
19.4925,0.7541,4.8975
19.7896,0.7541,5.1946
20.0467,0.7544,5.4517
19.889,0.7545,5.294
17.6819,0.7545,3.0869
19.8625,0.7546,5.2675
19.8536,0.7546,5.2586
20.1913,0.7548,5.5963
19.8101,0.7548,5.2151
19.9193,0.7548,5.3243
18.7049,0.7548,4.1099
19.7147,0.7549,5.1197
18.9658,0.7549,4.3708
20.5495,0.755,5.9545
20.2566,0.755,5.6616
19.9491,0.7551,5.3541
19.1316,0.7551,4.5366
19.9943,0.7551,5.3993
19.6215,0.7553,5.0265
19.5119,0.7553,4.9169
19.477,0.7554,4.882
20.1785,0.7555,5.5835
20.3491,0.7556,5.7541
20.1395,0.7558,5.5445
20.0312,0.7559,5.4362
17.9,0.7559,3.305
20.244,0.756,5.649
19.7036,0.756,5.1086
20.6051,0.7561,6.0101
19.562,0.7561,4.967
20.1209,0.7563,5.5259
19.5398,0.7563,4.9448
19.0603,0.7563,4.4653
20.6261,0.7564,6.0311
19.5437,0.7564,4.9487
19.9165,0.7564,5.3215
20.5169,0.7565,5.9219
19.6455,0.7565,5.0505
19.6823,0.7566,5.0873
19.8294,0.7566,5.2344
17.7784,0.7566,3.1834
17.6714,0.7568,3.0764
19.7597,0.7569,5.1647
19.4317,0.7569,4.8367
19.7115,0.7569,5.1165
19.811,0.757,5.216
20.078,0.757,5.483
19.8074,0.757,5.2124
20.1798,0.7571,5.5848
20.8067,0.7572,6.2117
20.5843,0.7572,5.9893
19.769,0.7573,5.174
19.5649,0.7573,4.9699
17.776,0.7573,3.181
18.2761,0.7573,3.6811
20.2808,0.7574,5.6858
18.6141,0.7574,4.0191
19.6376,0.7575,5.0426
20.0353,0.7576,5.4403
20.0151,0.7576,5.4201
20.4115,0.7577,5.8165
18.3531,0.7577,3.7581
17.8631,0.7577,3.2681
17.7376,0.7577,3.1426
18.3424,0.7578,3.7474
19.4153,0.7578,4.8203
20.1577,0.7579,5.5627
20.2847,0.758,5.6897
17.6938,0.758,3.0988
17.7513,0.758,3.1563
18.1367,0.7581,3.5417
17.751,0.7581,3.156
17.7036,0.7582,3.1086
19.7571,0.7583,5.1621
17.7533,0.7583,3.1583
17.8251,0.7584,3.2301
18.7123,0.7585,4.1173
18.2097,0.7585,3.6147
20.6624,0.7586,6.0674
18.3178,0.7586,3.7228
19.5499,0.7587,4.9549
19.4732,0.7587,4.8782
19.5542,0.7587,4.9592
20.1476,0.7588,5.5526
18.5409,0.7588,3.9459
20.0284,0.7589,5.4334
20.1438,0.7589,5.5488
19.9788,0.759,5.3838
20.0022,0.759,5.4072
20.3291,0.759,5.7341
19.1787,0.759,4.5837
20.2153,0.7591,5.6203
20.0726,0.7592,5.4776
19.6301,0.7592,5.0351
18.491,0.7592,3.896
19.692,0.7593,5.097
19.8342,0.7593,5.2392
17.3872,0.7593,2.7922
17.911,0.7593,3.316
17.8471,0.7593,3.2521
20.8108,0.7594,6.2158
20.324,0.7595,5.729
19.6164,0.7595,5.0214
19.9654,0.7595,5.3704
19.9034,0.7595,5.3084
20.029,0.7596,5.434
19.438,0.7597,4.843
17.7094,0.7597,3.1144
17.3532,0.7597,2.7582
20.493,0.7598,5.898
20.5609,0.7599,5.9659
17.6034,0.7599,3.0084
19.5422,0.7599,4.9472
19.6422,0.7599,5.0472
18.7913,0.76,4.1963
19.5465,0.7601,4.9515
19.6838,0.7601,5.0888
18.5518,0.7601,3.9568
17.6992,0.7601,3.1042
20.3776,0.7602,5.7826
20.5292,0.7603,5.9342
20.1309,0.7603,5.5359
20.2324,0.7603,5.6374
19.7834,0.7603,5.1884
19.8679,0.7603,5.2729
19.9499,0.7603,5.3549
19.7767,0.7603,5.1817
19.599,0.7603,5.004
20.4958,0.7604,5.9008
19.6927,0.7604,5.0977
19.7098,0.7604,5.1148
20.4716,0.7606,5.8766
20.4594,0.7606,5.8644
20.0217,0.7606,5.4267
19.1983,0.7607,4.6033
17.7422,0.7608,3.1472
20.1095,0.7609,5.5145
20.0835,0.7609,5.4885
20.5493,0.7609,5.9543
18.7243,0.7609,4.1293
19.8474,0.761,5.2524
19.8502,0.7612,5.2552
18.6714,0.7612,4.0764
17.6213,0.7614,3.0263
19.5697,0.7615,4.9747
18.9554,0.7617,4.3604
20.6261,0.7618,6.0311
20.2104,0.7618,5.6154
20.4604,0.7618,5.8654
17.8389,0.7618,3.2439
19.9044,0.7619,5.3094
19.9819,0.7619,5.3869
19.6846,0.7619,5.0896
20.1862,0.762,5.5912
17.2412,0.762,2.6462
20.1376,0.7621,5.5426
19.8829,0.7622,5.2879
20.1857,0.7622,5.5907
17.7586,0.7622,3.1636
18.7629,0.7623,4.1679
20.3371,0.7624,5.7421
19.8278,0.7624,5.2328
17.7989,0.7624,3.2039
20.7006,0.7625,6.1056
20.2107,0.7625,5.6157
19.5026,0.7626,4.9076
19.7264,0.7626,5.1314
19.6755,0.7626,5.0805
19.9604,0.7627,5.3654
19.5411,0.7629,4.9461
19.8132,0.7632,5.2182
17.7465,0.7632,3.1515
19.8583,0.7633,5.2633
18.695,0.7633,4.1
19.9329,0.7634,5.3379
20.0045,0.7635,5.4095
19.0708,0.7635,4.4758
17.7976,0.7635,3.2026
20.2983,0.7636,5.7033
19.2435,0.7636,4.6485
20.5183,0.7637,5.9233
20.4708,0.7637,5.8758
19.6137,0.7637,5.0187
20.0369,0.7637,5.4419
14.5436,0.7637,-0.0514
19.9413,0.7638,5.3463
18.6394,0.7638,4.0444
19.9487,0.7639,5.3537
17.5987,0.7639,3.0037
19.9213,0.7643,5.3263
19.0618,0.7643,4.4668
20.1197,0.7644,5.5247
20.4855,0.7645,5.8905
20.4219,0.7645,5.8269
19.3857,0.7645,4.7907
19.6459,0.7645,5.0509
20.2171,0.7646,5.6221
19.8356,0.7647,5.2406
20.3973,0.7648,5.8023
19.5377,0.7649,4.9427
19.8369,0.765,5.2419
19.4382,0.7651,4.8432
20.1133,0.7652,5.5183
19.3495,0.7652,4.7545
19.693,0.7652,5.098
19.3333,0.7652,4.7383
17.8063,0.7652,3.2113
20.3284,0.7653,5.7334
20.5443,0.7653,5.9493
19.3671,0.7653,4.7721
20.0149,0.7655,5.4199
17.6598,0.7656,3.0648
20.4824,0.7657,5.8874
20.5616,0.7657,5.9666
20.5082,0.7657,5.9132
17.1659,0.7657,2.5709
19.8344,0.7658,5.2394
17.694,0.7658,3.099
20.5549,0.7659,5.9599
20.5392,0.766,5.9442
20.2933,0.766,5.6983
18.5606,0.766,3.9656
20.2863,0.7661,5.6913
17.8564,0.7662,3.2614
18.2952,0.7663,3.7002
18.7645,0.7664,4.1695
20.4177,0.7664,5.8227
20.2487,0.7664,5.6537
19.966,0.7664,5.371
19.0025,0.7665,4.4075
20.4101,0.7665,5.8151
19.7154,0.7665,5.1204
19.4463,0.7665,4.8513
17.6994,0.7665,3.1044
20.3328,0.7666,5.7378
20.0426,0.7667,5.4476
20.5175,0.7668,5.9225
20.1484,0.7668,5.5534
20.1441,0.7669,5.5491
20.4469,0.7669,5.8519
19.739,0.7669,5.144
19.1813,0.7669,4.5863
19.8624,0.767,5.2674
19.738,0.767,5.143
19.288,0.767,4.693
19.6933,0.7671,5.0983
17.7962,0.7671,3.2012
19.6895,0.7671,5.0945
19.9247,0.7672,5.3297
20.6693,0.7672,6.0743
20.3341,0.7672,5.7391
19.6288,0.7672,5.0338
17.382,0.7673,2.787
19.0205,0.7673,4.4255
19.2631,0.7674,4.6681
19.9681,0.7674,5.3731
17.458,0.7674,2.863
19.7186,0.7675,5.1236
19.892,0.7675,5.297
20.609,0.7677,6.014
19.5947,0.7678,4.9997
19.2434,0.7678,4.6484
19.4102,0.768,4.8152
19.6145,0.7681,5.0195
20.0985,0.7681,5.5035
19.7608,0.7681,5.1658
19.7985,0.7681,5.2035
19.2071,0.7682,4.6121
17.5228,0.7682,2.9278
20.3809,0.7683,5.7859
19.9819,0.7685,5.3869
19.6133,0.7685,5.0183
19.9613,0.7689,5.3663
18.5673,0.7691,3.9723
18.7059,0.7691,4.1109
20.2311,0.7692,5.6361
20.3212,0.7693,5.7262
20.0406,0.7693,5.4456
17.6963,0.7694,3.1013
20.6601,0.7695,6.0651
19.7299,0.7695,5.1349
17.7037,0.7695,3.1087
20.3541,0.7696,5.7591
20.1735,0.7697,5.5785
20.1893,0.7698,5.5943
20.2345,0.7699,5.6395
19.9362,0.7701,5.3412
19.8309,0.7702,5.2359
17.7235,0.7702,3.1285
18.004,0.7702,3.409
17.6414,0.7703,3.0464
19.5395,0.7703,4.9445
19.634,0.7703,5.039
19.9426,0.7703,5.3476
19.3635,0.7703,4.7685
20.0832,0.7704,5.4882
19.7465,0.7706,5.1515
20.4084,0.7707,5.8134
20.1312,0.7707,5.5362
17.6618,0.7707,3.0668
20.1852,0.7709,5.5902
17.8737,0.7709,3.2787
19.3087,0.7709,4.7137
17.7066,0.7709,3.1116
17.8061,0.7709,3.2111
20.035,0.7711,5.44
20.639,0.7712,6.044
20.0336,0.7713,5.4386
18.7091,0.7713,4.1141
19.1385,0.7714,4.5435
19.9123,0.7716,5.3173
19.8738,0.7716,5.2788
17.7082,0.7716,3.1132
20.3509,0.7718,5.7559
19.5025,0.7718,4.9075
20.2605,0.772,5.6655
19.6192,0.7721,5.0242
17.2096,0.7722,2.6146
20.3041,0.7722,5.7091
20.1189,0.7723,5.5239
19.2446,0.7723,4.6496
18.2347,0.7723,3.6397
20.3932,0.7724,5.7982
19.963,0.7725,5.368
17.5637,0.7725,2.9687
20.2611,0.7726,5.6661
20.5041,0.7727,5.9091
19.5655,0.7727,4.9705
20.01,0.7728,5.415
19.2326,0.7729,4.6376
18.1123,0.773,3.5173
19.5503,0.773,4.9553
19.3314,0.773,4.7364
14.8235,0.773,0.2285
19.9956,0.7731,5.4006
19.3937,0.7732,4.7987
19.2096,0.7733,4.6146
19.9146,0.7733,5.3196
19.3829,0.7733,4.7879
20.5274,0.7734,5.9324
20.2315,0.7734,5.6365
20.1098,0.7734,5.5148
19.5686,0.7735,4.9736
19.9834,0.7736,5.3884
17.9377,0.7736,3.3427
20.1552,0.7738,5.5602
19.8447,0.7738,5.2497
20.1907,0.7739,5.5957
19.1951,0.7739,4.6001
19.8205,0.774,5.2255
19.5377,0.774,4.9427
19.6565,0.7741,5.0615
18.5435,0.7741,3.9485
19.61,0.7742,5.015
19.8354,0.7744,5.2404
19.4736,0.7744,4.8786
19.8197,0.7745,5.2247
17.8319,0.7746,3.2369
17.6999,0.7747,3.1049
20.8136,0.7749,6.2186
20.2931,0.7749,5.6981
17.4967,0.7749,2.9017
19.0782,0.775,4.4832
