G,BP-RP,MG
17.9782,0.7835,4.7122
17.6904,0.7835,4.4244
17.863,0.7835,4.597
18.584,0.7835,5.318
17.6313,0.7835,4.3653
17.7364,0.7835,4.4704
19.2953,0.7835,6.0293
17.7609,0.7835,4.4949
17.204,0.7835,3.938
17.5819,0.7835,4.3159
20.4206,0.7835,7.1546
20.4219,0.7835,7.1559
17.7159,0.7835,4.4499
20.5311,0.7835,7.2651
17.9432,0.7835,4.6772
17.6811,0.7834,4.4151
17.3366,0.7834,4.0706
17.3284,0.7834,4.0624
17.685,0.7834,4.419
17.4514,0.7834,4.1854
18.1522,0.7834,4.8862
17.8146,0.7834,4.5486
17.9918,0.7834,4.7258
17.2799,0.7834,4.0139
17.3216,0.7834,4.0556
18.0862,0.7834,4.8202
17.672,0.7834,4.406
17.3908,0.7834,4.1248
17.3621,0.7834,4.0961
18.0924,0.7834,4.8264
17.869,0.7834,4.603
17.434,0.7834,4.168
17.6806,0.7834,4.4146
17.217,0.7834,3.951
18.0394,0.7834,4.7734
18.0098,0.7834,4.7438
17.3167,0.7834,4.0507
18.0232,0.7834,4.7572
17.3768,0.7834,4.1108
17.8292,0.7834,4.5632
17.9231,0.7834,4.6571
17.6826,0.7834,4.4166
18.5511,0.7834,5.2851
17.9813,0.7834,4.7153
18.1256,0.7834,4.8596
17.2396,0.7834,3.9736
18.1504,0.7833,4.8844
17.6355,0.7833,4.3695
17.6533,0.7833,4.3873
17.4642,0.7833,4.1982
17.3695,0.7833,4.1035
17.7331,0.7833,4.4671
17.5999,0.7833,4.3339
17.78,0.7833,4.514
17.227,0.7833,3.961
17.7576,0.7833,4.4916
16.9728,0.7833,3.7068
17.9961,0.7833,4.7301
17.7435,0.7833,4.4775
17.2932,0.7833,4.0272
17.7404,0.7833,4.4744
17.296,0.7833,4.03
18.3257,0.7833,5.0597
17.3583,0.7833,4.0923
17.8078,0.7833,4.5418
17.9523,0.7833,4.6863
17.3274,0.7833,4.0614
17.539,0.7833,4.273
17.9689,0.7833,4.7029
17.8771,0.7833,4.6111
18.1466,0.7833,4.8806
17.9396,0.7833,4.6736
17.8316,0.7833,4.5656
17.7572,0.7833,4.4912
17.4023,0.7833,4.1363
17.7506,0.7833,4.4846
18.7138,0.7833,5.4478
19.5757,0.7833,6.3097
18.2973,0.7833,5.0313
17.1849,0.7833,3.9189
19.2718,0.7833,6.0058
17.3479,0.7833,4.0819
17.8102,0.7833,4.5442
17.5277,0.7833,4.2617
17.8135,0.7833,4.5475
18.3224,0.7833,5.0564
18.2022,0.7833,4.9362
17.8013,0.7833,4.5353
17.4542,0.7833,4.1882
17.5299,0.7833,4.2639
17.082,0.7833,3.816
18.1218,0.7832,4.8558
18.0714,0.7832,4.8054
17.8701,0.7832,4.6041
18.3468,0.7832,5.0808
17.3514,0.7832,4.0854
17.3845,0.7832,4.1185
18.2129,0.7832,4.9469
17.6009,0.7832,4.3349
18.373,0.7832,5.107
17.5,0.7832,4.234
17.8727,0.7832,4.6067
17.6905,0.7832,4.4245
17.9205,0.7832,4.6545
17.3332,0.7832,4.0672
18.1358,0.7832,4.8698
17.9954,0.7832,4.7294
17.9803,0.7832,4.7143
18.158,0.7832,4.892
17.4685,0.7832,4.2025
18.3922,0.7832,5.1262
18.3002,0.7832,5.0342
18.1458,0.7832,4.8798
17.4118,0.7832,4.1458
17.2829,0.7832,4.0169
17.6325,0.7832,4.3665
18.226,0.7832,4.96
18.0305,0.7832,4.7645
18.2613,0.7832,4.9953
18.8553,0.7832,5.5893
17.3016,0.7832,4.0356
17.2939,0.7831,4.0279
17.7167,0.7831,4.4507
17.8944,0.7831,4.6284
17.1507,0.7831,3.8847
17.3995,0.7831,4.1335
17.6598,0.7831,4.3938
17.9874,0.7831,4.7214
17.6445,0.7831,4.3785
17.95,0.7831,4.684
17.9751,0.7831,4.7091
17.2473,0.7831,3.9813
17.8156,0.7831,4.5496
17.9704,0.7831,4.7044
17.6177,0.7831,4.3517
18.1336,0.7831,4.8676
17.9993,0.7831,4.7333
17.7683,0.7831,4.5023
17.6449,0.7831,4.3789
17.651,0.7831,4.385
18.6742,0.7831,5.4082
18.0721,0.7831,4.8061
17.2006,0.7831,3.9346
17.889,0.7831,4.623
18.0257,0.7831,4.7597
18.6558,0.7831,5.3898
17.4083,0.7831,4.1423
17.8213,0.7831,4.5553
18.2261,0.7831,4.9601
17.355,0.7831,4.089
17.347,0.7831,4.081
17.5862,0.7831,4.3202
18.5107,0.7831,5.2447
17.7818,0.7831,4.5158
17.7197,0.783,4.4537
17.0726,0.783,3.8066
18.0917,0.783,4.8257
17.8121,0.783,4.5461
17.3148,0.783,4.0488
18.2734,0.783,5.0074
17.8303,0.783,4.5643
17.2381,0.783,3.9721
18.0874,0.783,4.8214
17.7157,0.783,4.4497
17.2379,0.783,3.9719
17.8986,0.783,4.6326
18.053,0.783,4.787
17.2173,0.783,3.9513
17.673,0.783,4.407
17.4505,0.783,4.1845
17.3062,0.783,4.0402
18.8495,0.783,5.5835
17.9183,0.783,4.6523
17.7988,0.783,4.5328
17.8943,0.783,4.6283
18.3198,0.783,5.0538
20.3875,0.783,7.1215
18.1656,0.783,4.8996
18.1113,0.7829,4.8453
17.6596,0.7829,4.3936
17.5686,0.7829,4.3026
17.336,0.7829,4.07
17.3877,0.7829,4.1217
17.7271,0.7829,4.4611
17.3867,0.7829,4.1207
17.303,0.7829,4.037
17.7217,0.7829,4.4557
17.2694,0.7829,4.0034
17.7221,0.7829,4.4561
18.4192,0.7829,5.1532
17.8057,0.7829,4.5397
17.4169,0.7829,4.1509
17.2803,0.7829,4.0143
17.4715,0.7829,4.2055
17.7226,0.7829,4.4566
17.4146,0.7829,4.1486
17.6795,0.7829,4.4135
17.6749,0.7829,4.4089
17.7644,0.7829,4.4984
17.7779,0.7829,4.5119
17.6128,0.7829,4.3468
17.606,0.7829,4.34
17.9387,0.7829,4.6727
17.3241,0.7828,4.0581
17.6361,0.7828,4.3701
17.3255,0.7828,4.0595
17.2076,0.7828,3.9416
17.6957,0.7828,4.4297
17.283,0.7828,4.017
18.8356,0.7828,5.5696
18.0245,0.7828,4.7585
17.3623,0.7828,4.0963
17.3611,0.7828,4.0951
17.5111,0.7828,4.2451
17.478,0.7828,4.212
18.7873,0.7828,5.5213
17.8437,0.7828,4.5777
17.9184,0.7828,4.6524
17.9418,0.7828,4.6758
17.9384,0.7828,4.6724
17.7715,0.7828,4.5055
17.8932,0.7828,4.6272
20.1344,0.7828,6.8684
17.0998,0.7828,3.8338
17.7289,0.7828,4.4629
17.3726,0.7827,4.1066
17.3618,0.7827,4.0958
18.284,0.7827,5.018
18.3178,0.7827,5.0518
17.4099,0.7827,4.1439
17.5893,0.7827,4.3233
18.0989,0.7827,4.8329
17.2308,0.7827,3.9648
18.0518,0.7827,4.7858
17.3734,0.7827,4.1074
17.4172,0.7827,4.1512
17.2404,0.7827,3.9744
17.8561,0.7827,4.5901
17.8275,0.7827,4.5615
17.538,0.7827,4.272
18.7777,0.7827,5.5117
17.6693,0.7827,4.4033
17.9811,0.7827,4.7151
18.1186,0.7827,4.8526
17.6443,0.7827,4.3783
17.4474,0.7827,4.1814
17.7763,0.7827,4.5103
17.7751,0.7827,4.5091
17.3338,0.7827,4.0678
17.5719,0.7827,4.3059
17.6073,0.7827,4.3413
18.439,0.7827,5.173
17.7811,0.7827,4.5151
17.9294,0.7827,4.6634
17.4344,0.7827,4.1684
18.2249,0.7827,4.9589
18.1627,0.7827,4.8967
17.7478,0.7826,4.4818
17.8929,0.7826,4.6269
17.2862,0.7826,4.0202
18.5152,0.7826,5.2492
17.6318,0.7826,4.3658
17.5299,0.7826,4.2639
17.7237,0.7826,4.4577
17.4555,0.7826,4.1895
17.9152,0.7826,4.6492
18.0416,0.7826,4.7756
17.6577,0.7826,4.3917
18.0842,0.7826,4.8182
17.6261,0.7826,4.3601
17.3572,0.7826,4.0912
17.3507,0.7826,4.0847
17.8505,0.7826,4.5845
17.6365,0.7826,4.3705
17.485,0.7826,4.219
17.6417,0.7826,4.3757
17.3887,0.7826,4.1227
18.0279,0.7826,4.7619
17.4733,0.7826,4.2073
18.2765,0.7826,5.0105
17.8356,0.7826,4.5696
18.1525,0.7826,4.8865
17.7835,0.7825,4.5175
18.4336,0.7825,5.1676
17.364,0.7825,4.098
17.5913,0.7825,4.3253
17.7421,0.7825,4.4761
17.1188,0.7825,3.8528
17.5907,0.7825,4.3247
17.7874,0.7825,4.5214
17.4799,0.7825,4.2139
18.0751,0.7825,4.8091
18.4301,0.7825,5.1641
17.522,0.7825,4.256
17.2032,0.7825,3.9372
18.4533,0.7825,5.1873
17.6726,0.7825,4.4066
17.762,0.7825,4.496
17.9577,0.7825,4.6917
17.6503,0.7825,4.3843
18.8096,0.7825,5.5436
19.8734,0.7825,6.6074
17.3498,0.7825,4.0838
17.3307,0.7825,4.0647
17.5167,0.7825,4.2507
17.721,0.7825,4.455
18.0977,0.7825,4.8317
17.4764,0.7825,4.2104
17.409,0.7825,4.143
18.0125,0.7825,4.7465
18.8685,0.7825,5.6025
18.0107,0.7825,4.7447
18.142,0.7825,4.876
19.9608,0.7825,6.6948
17.8191,0.7824,4.5531
17.7842,0.7824,4.5182
17.2489,0.7824,3.9829
17.041,0.7824,3.775
18.21,0.7824,4.944
17.6431,0.7824,4.3771
17.6347,0.7824,4.3687
17.6553,0.7824,4.3893
18.0188,0.7824,4.7528
17.4858,0.7824,4.2198
17.7815,0.7824,4.5155
17.192,0.7824,3.926
17.4225,0.7824,4.1565
17.3385,0.7824,4.0725
17.5348,0.7824,4.2688
18.2574,0.7824,4.9914
18.2564,0.7824,4.9904
17.5322,0.7824,4.2662
17.421,0.7824,4.155
17.7641,0.7824,4.4981
17.9547,0.7824,4.6887
17.3293,0.7824,4.0633
17.6983,0.7824,4.4323
17.9905,0.7824,4.7245
17.823,0.7824,4.557
19.5504,0.7824,6.2844
17.5522,0.7824,4.2862
17.2364,0.7824,3.9704
18.148,0.7824,4.882
17.707,0.7824,4.441
17.8127,0.7824,4.5467
17.744,0.7823,4.478
17.4588,0.7823,4.1928
17.2958,0.7823,4.0298
17.787,0.7823,4.521
17.7633,0.7823,4.4973
17.4722,0.7823,4.2062
17.9235,0.7823,4.6575
17.7547,0.7823,4.4887
17.9548,0.7823,4.6888
17.2015,0.7823,3.9355
17.6333,0.7823,4.3673
17.6008,0.7823,4.3348
17.8039,0.7823,4.5379
18.1567,0.7823,4.8907
17.6523,0.7823,4.3863
17.3626,0.7823,4.0966
17.8434,0.7823,4.5774
17.3409,0.7823,4.0749
17.9441,0.7822,4.6781
17.2282,0.7822,3.9622
17.3144,0.7822,4.0484
17.1105,0.7822,3.8445
17.2953,0.7822,4.0293
17.5001,0.7822,4.2341
17.3581,0.7822,4.0921
17.5546,0.7822,4.2886
17.2603,0.7822,3.9943
17.5856,0.7822,4.3196
18.071,0.7822,4.805
17.3939,0.7822,4.1279
17.7085,0.7822,4.4425
17.9691,0.7822,4.7031
17.5342,0.7822,4.2682
17.0823,0.7822,3.8163
17.2385,0.7822,3.9725
17.7318,0.7822,4.4658
18.2211,0.7822,4.9551
17.7574,0.7822,4.4914
17.767,0.7822,4.501
19.0193,0.7822,5.7533
17.1041,0.7822,3.8381
18.117,0.7822,4.851
17.4562,0.7822,4.1902
17.9543,0.7822,4.6883
18.0791,0.7821,4.8131
17.1121,0.7821,3.8461
17.2278,0.7821,3.9618
17.0548,0.7821,3.7888
17.47,0.7821,4.204
17.8561,0.7821,4.5901
17.8331,0.7821,4.5671
17.8004,0.7821,4.5344
17.7471,0.7821,4.4811
17.5867,0.7821,4.3207
17.53,0.7821,4.264
18.1082,0.7821,4.8422
18.0883,0.7821,4.8223
17.3156,0.7821,4.0496
18.0196,0.7821,4.7536
17.1855,0.7821,3.9195
17.7036,0.7821,4.4376
17.2077,0.7821,3.9417
17.7299,0.7821,4.4639
17.562,0.7821,4.296
17.6598,0.7821,4.3938
17.7028,0.7821,4.4368
17.3282,0.7821,4.0622
17.5103,0.7821,4.2443
18.4166,0.7821,5.1506
17.5204,0.7821,4.2544
18.0893,0.7821,4.8233
18.3683,0.7821,5.1023
18.9297,0.7821,5.6637
18.0015,0.7821,4.7355
20.2377,0.7821,6.9717
18.3113,0.7821,5.0453
17.4611,0.7821,4.1951
18.0632,0.7821,4.7972
17.1383,0.782,3.8723
17.9914,0.782,4.7254
18.1237,0.782,4.8577
17.5707,0.782,4.3047
17.9168,0.782,4.6508
17.5686,0.782,4.3026
17.5079,0.782,4.2419
17.4033,0.782,4.1373
17.6688,0.782,4.4028
17.483,0.782,4.217
17.5749,0.782,4.3089
17.3425,0.782,4.0765
17.8601,0.782,4.5941
17.2658,0.782,3.9998
17.7535,0.782,4.4875
18.1026,0.782,4.8366
17.8469,0.782,4.5809
17.3195,0.782,4.0535
17.7993,0.782,4.5333
17.8512,0.782,4.5852
17.2139,0.782,3.9479
18.2363,0.782,4.9703
18.0157,0.782,4.7497
17.6485,0.782,4.3825
17.4672,0.782,4.2012
19.4796,0.782,6.2136
17.3526,0.782,4.0866
17.7286,0.7819,4.4626
17.3631,0.7819,4.0971
16.9745,0.7819,3.7085
17.269,0.7819,4.003
17.3481,0.7819,4.0821
17.4113,0.7819,4.1453
17.685,0.7819,4.419
17.6596,0.7819,4.3936
17.7914,0.7819,4.5254
17.3293,0.7819,4.0633
18.2396,0.7819,4.9736
17.4905,0.7819,4.2245
17.3426,0.7819,4.0766
17.1809,0.7819,3.9149
17.1595,0.7819,3.8935
17.5038,0.7819,4.2378
17.5712,0.7819,4.3052
17.6209,0.7819,4.3549
18.1278,0.7819,4.8618
17.4842,0.7819,4.2182
17.674,0.7819,4.408
17.683,0.7819,4.417
17.746,0.7819,4.48
17.2648,0.7819,3.9988
19.8229,0.7819,6.5569
17.0852,0.7819,3.8192
17.191,0.7819,3.925
17.7408,0.7819,4.4748
17.183,0.7818,3.917
17.4178,0.7818,4.1518
17.8396,0.7818,4.5736
18.7915,0.7818,5.5255
17.9159,0.7818,4.6499
18.0871,0.7818,4.8211
17.2936,0.7818,4.0276
17.4374,0.7818,4.1714
18.0448,0.7818,4.7788
17.4497,0.7818,4.1837
17.625,0.7818,4.359
17.7509,0.7818,4.4849
18.0686,0.7818,4.8026
17.9558,0.7818,4.6898
17.5072,0.7818,4.2412
18.4834,0.7818,5.2174
17.2285,0.7818,3.9625
17.5314,0.7818,4.2654
17.9383,0.7818,4.6723
17.4576,0.7818,4.1916
17.5132,0.7818,4.2472
18.0472,0.7818,4.7812
17.8284,0.7818,4.5624
17.2407,0.7818,3.9747
17.4481,0.7818,4.1821
19.1114,0.7818,5.8454
17.3104,0.7818,4.0444
17.8772,0.7818,4.6112
17.7931,0.7818,4.5271
17.3515,0.7817,4.0855
17.9068,0.7817,4.6408
17.724,0.7817,4.458
17.6183,0.7817,4.3523
17.5282,0.7817,4.2622
17.4397,0.7817,4.1737
17.8894,0.7817,4.6234
17.3994,0.7817,4.1334
17.177,0.7817,3.911
17.408,0.7817,4.142
17.6967,0.7817,4.4307
17.6624,0.7817,4.3964
17.3973,0.7817,4.1313
17.5114,0.7817,4.2454
18.5809,0.7817,5.3149
17.7092,0.7817,4.4432
17.9516,0.7817,4.6856
18.053,0.7817,4.787
17.2981,0.7817,4.0321
17.5189,0.7817,4.2529
17.3309,0.7817,4.0649
17.9075,0.7817,4.6415
17.436,0.7817,4.17
17.288,0.7817,4.022
17.5211,0.7817,4.2551
20.8602,0.7817,7.5942
17.2902,0.7816,4.0242
17.513,0.7816,4.247
17.3066,0.7816,4.0406
17.7259,0.7816,4.4599
17.7328,0.7816,4.4668
18.5528,0.7816,5.2868
17.6595,0.7816,4.3935
17.1897,0.7816,3.9237
17.5339,0.7816,4.2679
18.8673,0.7816,5.6013
17.951,0.7816,4.685
18.1591,0.7816,4.8931
17.2581,0.7816,3.9921
17.6284,0.7816,4.3624
18.5706,0.7816,5.3046
17.5914,0.7816,4.3254
17.9334,0.7816,4.6674
17.5726,0.7816,4.3066
17.6048,0.7816,4.3388
17.3129,0.7816,4.0469
17.9836,0.7816,4.7176
18.3118,0.7816,5.0458
18.2678,0.7816,5.0018
17.3029,0.7816,4.0369
17.9895,0.7816,4.7235
17.3439,0.7816,4.0779
19.2932,0.7816,6.0272
17.8486,0.7815,4.5826
17.6463,0.7815,4.3803
17.5212,0.7815,4.2552
17.4558,0.7815,4.1898
17.2244,0.7815,3.9584
17.3493,0.7815,4.0833
17.5023,0.7815,4.2363
17.8428,0.7815,4.5768
17.7749,0.7815,4.5089
18.3554,0.7815,5.0894
17.3867,0.7815,4.1207
17.1635,0.7815,3.8975
17.4511,0.7815,4.1851
17.9134,0.7815,4.6474
17.5163,0.7815,4.2503
17.2782,0.7815,4.0122
18.3679,0.7815,5.1019
17.3545,0.7815,4.0885
17.6279,0.7815,4.3619
17.4683,0.7815,4.2023
18.1843,0.7815,4.9183
18.1025,0.7815,4.8365
18.0299,0.7815,4.7639
17.6903,0.7815,4.4243
18.0377,0.7815,4.7717
17.4701,0.7815,4.2041
17.2215,0.7815,3.9555
17.9409,0.7815,4.6749
17.922,0.7815,4.656
17.5478,0.7814,4.2818
17.6142,0.7814,4.3482
17.8867,0.7814,4.6207
18.4618,0.7814,5.1958
17.5982,0.7814,4.3322
17.3611,0.7814,4.0951
17.7347,0.7814,4.4687
18.0354,0.7814,4.7694
17.8565,0.7814,4.5905
17.2478,0.7814,3.9818
17.6044,0.7814,4.3384
17.6699,0.7814,4.4039
17.2379,0.7814,3.9719
17.3511,0.7814,4.0851
17.4477,0.7814,4.1817
17.9197,0.7814,4.6537
17.2437,0.7814,3.9777
18.1064,0.7814,4.8404
17.6314,0.7814,4.3654
17.2416,0.7814,3.9756
18.1222,0.7814,4.8562
17.8785,0.7814,4.6125
17.1924,0.7814,3.9264
17.9271,0.7814,4.6611
18.7171,0.7814,5.4511
17.3236,0.7814,4.0576
17.447,0.7814,4.181
18.128,0.7814,4.862
17.5365,0.7814,4.2705
17.4486,0.7814,4.1826
17.8341,0.7814,4.5681
18.0693,0.7814,4.8033
17.8605,0.7813,4.5945
17.7432,0.7813,4.4772
17.2297,0.7813,3.9637
17.6272,0.7813,4.3612
17.963,0.7813,4.697
18.0606,0.7813,4.7946
17.3266,0.7813,4.0606
18.0007,0.7813,4.7347
17.6623,0.7813,4.3963
17.9654,0.7813,4.6994
17.6065,0.7813,4.3405
18.0082,0.7813,4.7422
17.46,0.7813,4.194
17.2832,0.7813,4.0172
18.1381,0.7813,4.8721
18.0116,0.7813,4.7456
17.4989,0.7813,4.2329
18.6679,0.7813,5.4019
17.371,0.7813,4.105
17.2755,0.7813,4.0095
17.372,0.7813,4.106
17.4134,0.7813,4.1474
17.9482,0.7813,4.6822
17.8371,0.7813,4.5711
18.3737,0.7813,5.1077
17.2928,0.7813,4.0268
18.1547,0.7813,4.8887
18.0967,0.7813,4.8307
18.5145,0.7813,5.2485
17.7002,0.7813,4.4342
17.3391,0.7813,4.0731
17.8955,0.7812,4.6295
17.1435,0.7812,3.8775
17.2441,0.7812,3.9781
17.3689,0.7812,4.1029
17.2347,0.7812,3.9687
17.4362,0.7812,4.1702
17.7728,0.7812,4.5068
17.9397,0.7812,4.6737
17.9021,0.7812,4.6361
18.0821,0.7812,4.8161
17.649,0.7812,4.383
17.5575,0.7812,4.2915
17.4405,0.7812,4.1745
17.7959,0.7812,4.5299
17.513,0.7812,4.247
18.1791,0.7812,4.9131
17.9401,0.7812,4.6741
17.5827,0.7812,4.3167
18.1579,0.7812,4.8919
18.0822,0.7812,4.8162
17.7289,0.7812,4.4629
17.5514,0.7812,4.2854
18.2375,0.7812,4.9715
17.7175,0.7812,4.4515
18.0941,0.7812,4.8281
17.5209,0.7812,4.2549
17.7568,0.7812,4.4908
17.594,0.7812,4.328
17.3026,0.7811,4.0366
17.5073,0.7811,4.2413
17.5499,0.7811,4.2839
17.7875,0.7811,4.5215
17.3187,0.7811,4.0527
17.7689,0.7811,4.5029
17.9176,0.7811,4.6516
17.5077,0.7811,4.2417
18.0935,0.7811,4.8275
17.6752,0.7811,4.4092
17.5397,0.7811,4.2737
18.1862,0.7811,4.9202
17.7111,0.7811,4.4451
17.5285,0.7811,4.2625
17.9514,0.7811,4.6854
18.3655,0.7811,5.0995
17.7093,0.7811,4.4433
18.2059,0.7811,4.9399
18.0071,0.7811,4.7411
17.3404,0.7811,4.0744
17.1562,0.7811,3.8902
17.1895,0.7811,3.9235
17.1872,0.7811,3.9212
17.3019,0.7811,4.0359
17.8081,0.7811,4.5421
17.1213,0.7811,3.8553
17.4181,0.7811,4.1521
17.9983,0.7811,4.7323
17.437,0.7811,4.171
17.5634,0.7811,4.2974
17.7992,0.7811,4.5332
17.2654,0.781,3.9994
17.8481,0.781,4.5821
17.8895,0.781,4.6235
17.3043,0.781,4.0383
17.8741,0.781,4.6081
17.121,0.781,3.855
17.6862,0.781,4.4202
18.5113,0.781,5.2453
17.6302,0.781,4.3642
17.2507,0.781,3.9847
17.7371,0.781,4.4711
17.8976,0.781,4.6316
17.4324,0.781,4.1664
17.6926,0.781,4.4266
18.1625,0.781,4.8965
18.0323,0.781,4.7663
17.1988,0.781,3.9328
17.6209,0.781,4.3549
17.3556,0.781,4.0896
17.4296,0.781,4.1636
17.6984,0.781,4.4324
17.4115,0.781,4.1455
17.7358,0.781,4.4698
17.7162,0.781,4.4502
17.233,0.781,3.967
18.259,0.781,4.993
17.9696,0.781,4.7036
20.1848,0.781,6.9188
17.6118,0.781,4.3458
17.6463,0.7809,4.3803
18.2002,0.7809,4.9342
17.5199,0.7809,4.2539
17.8494,0.7809,4.5834
17.9158,0.7809,4.6498
18.1293,0.7809,4.8633
17.4278,0.7809,4.1618
17.8405,0.7809,4.5745
17.7169,0.7809,4.4509
17.7238,0.7809,4.4578
17.9064,0.7809,4.6404
18.1964,0.7809,4.9304
17.7013,0.7809,4.4353
17.8056,0.7809,4.5396
17.9875,0.7809,4.7215
17.7514,0.7809,4.4854
18.8472,0.7809,5.5812
18.0611,0.7809,4.7951
19.0897,0.7809,5.8237
18.1089,0.7809,4.8429
17.8652,0.7809,4.5992
17.2625,0.7809,3.9965
17.9497,0.7809,4.6837
17.9837,0.7809,4.7177
17.9266,0.7809,4.6606
17.4592,0.7809,4.1932
20.2367,0.7809,6.9707
17.1814,0.7809,3.9154
17.5555,0.7809,4.2895
17.8653,0.7809,4.5993
17.8743,0.7809,4.6083
17.7208,0.7808,4.4548
17.5468,0.7808,4.2808
17.852,0.7808,4.586
17.2594,0.7808,3.9934
18.4283,0.7808,5.1623
17.5936,0.7808,4.3276
18.5163,0.7808,5.2503
17.2047,0.7808,3.9387
17.6558,0.7808,4.3898
18.1246,0.7808,4.8586
18.0618,0.7808,4.7958
17.5414,0.7808,4.2754
17.3117,0.7808,4.0457
18.3255,0.7808,5.0595
17.7792,0.7808,4.5132
17.8885,0.7808,4.6225
19.4011,0.7808,6.1351
17.8886,0.7808,4.6226
17.6873,0.7808,4.4213
17.3868,0.7808,4.1208
17.4351,0.7808,4.1691
18.5654,0.7808,5.2994
18.0415,0.7808,4.7755
17.4553,0.7808,4.1893
17.2644,0.7808,3.9984
18.1762,0.7808,4.9102
17.3319,0.7808,4.0659
17.5228,0.7808,4.2568
17.3671,0.7808,4.1011
17.7056,0.7808,4.4396
17.5393,0.7807,4.2733
17.4387,0.7807,4.1727
17.3998,0.7807,4.1338
17.8951,0.7807,4.6291
17.9017,0.7807,4.6357
17.7093,0.7807,4.4433
18.3881,0.7807,5.1221
18.1121,0.7807,4.8461
17.3581,0.7807,4.0921
17.8735,0.7807,4.6075
18.5194,0.7807,5.2534
17.5121,0.7807,4.2461
17.7534,0.7807,4.4874
17.552,0.7807,4.286
17.9968,0.7807,4.7308
18.3006,0.7807,5.0346
17.7444,0.7807,4.4784
17.7066,0.7807,4.4406
17.668,0.7807,4.402
17.5824,0.7807,4.3164
17.7763,0.7807,4.5103
17.6921,0.7807,4.4261
17.7261,0.7807,4.4601
17.2695,0.7807,4.0035
18.1418,0.7807,4.8758
18.0689,0.7807,4.8029
18.6871,0.7807,5.4211
17.4869,0.7807,4.2209
17.7116,0.7807,4.4456
18.2948,0.7807,5.0288
17.6634,0.7807,4.3974
19.271,0.7807,6.005
17.8663,0.7807,4.6003
17.6881,0.7807,4.4221
17.5944,0.7806,4.3284
17.6951,0.7806,4.4291
16.9466,0.7806,3.6806
17.5361,0.7806,4.2701
17.7222,0.7806,4.4562
17.7805,0.7806,4.5145
17.4384,0.7806,4.1724
17.9451,0.7806,4.6791
17.9784,0.7806,4.7124
17.4742,0.7806,4.2082
17.7923,0.7806,4.5263
17.9324,0.7806,4.6664
18.0161,0.7806,4.7501
17.6421,0.7806,4.3761
17.2685,0.7806,4.0025
17.452,0.7806,4.186
17.5273,0.7806,4.2613
17.7605,0.7806,4.4945
18.8132,0.7806,5.5472
17.2657,0.7806,3.9997
17.7913,0.7806,4.5253
17.1085,0.7806,3.8425
17.8533,0.7806,4.5873
17.6598,0.7806,4.3938
18.2565,0.7806,4.9905
17.5674,0.7805,4.3014
17.2956,0.7805,4.0296
17.6771,0.7805,4.4111
18.0334,0.7805,4.7674
17.9353,0.7805,4.6693
17.2056,0.7805,3.9396
17.7113,0.7805,4.4453
17.1985,0.7805,3.9325
17.4334,0.7805,4.1674
18.0378,0.7805,4.7718
18.0582,0.7805,4.7922
17.3395,0.7805,4.0735
17.9521,0.7805,4.6861
17.4064,0.7805,4.1404
18.0462,0.7805,4.7802
17.476,0.7805,4.21
18.0139,0.7805,4.7479
18.0112,0.7805,4.7452
17.684,0.7805,4.418
17.3852,0.7805,4.1192
18.4928,0.7805,5.2268
17.5784,0.7805,4.3124
17.7421,0.7805,4.4761
18.1996,0.7805,4.9336
17.607,0.7805,4.341
17.59,0.7805,4.324
18.3156,0.7805,5.0496
17.1517,0.7805,3.8857
17.4194,0.7805,4.1534
17.9475,0.7805,4.6815
17.4519,0.7804,4.1859
17.267,0.7804,4.001
17.8652,0.7804,4.5992
18.0697,0.7804,4.8037
17.8069,0.7804,4.5409
17.672,0.7804,4.406
17.8731,0.7804,4.6071
17.5869,0.7804,4.3209
18.0359,0.7804,4.7699
17.1825,0.7804,3.9165
17.7033,0.7804,4.4373
17.2487,0.7804,3.9827
17.8075,0.7804,4.5415
17.7016,0.7804,4.4356
17.4266,0.7804,4.1606
17.6835,0.7804,4.4175
17.8141,0.7804,4.5481
17.4605,0.7804,4.1945
17.0225,0.7804,3.7565
17.788,0.7804,4.522
17.2052,0.7804,3.9392
17.4524,0.7804,4.1864
18.1717,0.7804,4.9057
18.0141,0.7804,4.7481
17.4612,0.7804,4.1952
17.7112,0.7804,4.4452
18.2086,0.7804,4.9426
17.6877,0.7804,4.4217
17.8672,0.7804,4.6012
17.4523,0.7804,4.1863
17.7585,0.7804,4.4925
17.6205,0.7804,4.3545
18.1122,0.7804,4.8462
18.1722,0.7804,4.9062
17.8376,0.7804,4.5716
17.3748,0.7804,4.1088
17.5309,0.7804,4.2649
18.0286,0.7804,4.7626
17.3488,0.7804,4.0828
17.6696,0.7804,4.4036
17.2079,0.7803,3.9419
17.6018,0.7803,4.3358
17.1209,0.7803,3.8549
17.5277,0.7803,4.2617
17.3969,0.7803,4.1309
17.9764,0.7803,4.7104
17.5849,0.7803,4.3189
17.9947,0.7803,4.7287
17.9294,0.7803,4.6634
18.324,0.7803,5.058
18.3851,0.7803,5.1191
17.4373,0.7803,4.1713
17.7366,0.7803,4.4706
17.8227,0.7803,4.5567
17.4242,0.7803,4.1582
17.8314,0.7803,4.5654
17.6315,0.7803,4.3655
17.7213,0.7803,4.4553
17.2351,0.7803,3.9691
18.0378,0.7803,4.7718
17.2837,0.7803,4.0177
