logT_1_zahb,logrho_1_zahb,logT_3_zahb,logrho_3_zahb,logT_10_zahb,logrho_10_zahb,logT_30_zahb,logrho_30_zahb,logT_1_heignite,logrho_1_heignite,logT_3_heignite,logrho_3_heignite,M_zams,logT_zams,logrho_zams,M_zahb,logT_zahb,logrho_zahb
4.215969842,-6.237007642,4.243150347,-6.079764659,4.181824277,-7.686705547,4.295376719,-9.100892793,4.056079098,-7.907278685,4.216173382,-6.401704939,,,,,,
4.218454018,-6.222957754,4.245644078,-6.066797526,4.189379376,-7.674708038,4.300121264,-9.104340332,4.059657273,-7.890228995,4.218041894,-6.391931491,,,,,,
4.220476869,-6.211696953,4.248407846,-6.052673368,4.194647709,-7.666680889,4.303228172,-9.106615638,4.063102923,-7.873652327,4.219901527,-6.382263169,,,,,,
4.223092362,-6.197208111,4.250993067,-6.039426385,4.200011405,-7.658722975,4.308408205,-9.110443832,4.066467867,-7.857342428,4.222706687,-6.367878459,,,,,,
4.225743277,-6.182582948,4.253528663,-6.026688632,4.20618054,-7.64973458,4.31543389,-9.11560365,4.068938204,-7.845184869,4.226377054,-6.349137648,,,,,,
4.228189806,-6.169194493,4.256804615,-6.010301027,4.212394205,-7.64075034,4.32215851,-9.120532806,4.070557225,-7.837262763,4.229080805,-6.335395309,,,,,,
4.230562862,-6.156297386,4.260111403,-5.993952472,4.218198007,-7.63230069,4.328590929,-9.125224241,4.072946064,-7.825638748,4.230896906,-6.326292588,,,,,,
4.234015319,-6.137850119,4.262808174,-5.980696045,4.223837817,-7.623974174,4.334234878,-9.129298627,4.076040799,-7.810397422,4.232707166,-6.317274789,,,,,,
4.238377558,-6.114611546,4.265179574,-5.969210406,4.230232968,-7.614270042,4.339178328,-9.13284613,4.079050123,-7.795534199,4.235428957,-6.303905101,,,,,,
4.241489599,-6.098104151,4.268542518,-5.953124455,4.235983266,-7.605096206,4.343648048,-9.136016177,4.08198118,-7.781029873,4.239024454,-6.286343894,,,,,,
4.244016296,-6.084967009,4.271644004,-5.938318064,4.240679587,-7.597361145,4.347688749,-9.138857505,4.084840332,-7.766867738,4.242607031,-6.269075981,,,,,,
4.24743258,-6.067369378,4.273788686,-5.928223492,4.245081875,-7.589823597,4.35282472,-9.14245362,4.087633258,-7.753032649,4.246179649,-6.252086669,,,,,,
4.2507056,-6.050585389,4.276440307,-5.91590017,4.249386092,-7.582203319,4.35888977,-9.146579191,4.091787991,-7.732741853,4.249745345,-6.235361216,,,,,,
4.253874656,-6.034609201,4.279799789,-5.900416422,4.254352805,-7.573090556,4.365411197,-9.150928605,4.09581682,-7.712612325,4.253307184,-6.218884466,,,,,,
4.257192791,-6.017997605,4.283188776,-5.884967108,4.258605815,-7.564877457,4.372275638,-9.155320914,4.0977914,-7.702839876,4.256867716,-6.202643605,,,,,,
4.259819847,-6.004960379,4.286132744,-5.871683137,4.263007753,-7.556257227,4.380284214,-9.160298612,4.099094799,-7.696438933,4.260429314,-6.18662659,,,,,,
4.263046348,-5.98926056,4.289404838,-5.857165713,4.268467573,-7.545094084,4.387912857,-9.164599287,4.101031197,-7.687001068,4.263994188,-6.170822282,,,,,,
4.267165431,-5.969340898,4.292937408,-5.841603202,4.273121596,-7.535240012,4.395286559,-9.168619363,4.103571441,-7.674593013,4.267564343,-6.155220747,,,,,,
4.270459406,-5.953561965,4.296123824,-5.827763037,4.278091632,-7.524587893,4.402500827,-9.172081731,4.107315862,-7.656583601,4.271141552,-6.139812621,,,,,,
4.273023455,-5.941459232,4.298954058,-5.815582,4.282941038,-7.513873596,4.412235783,-9.176652795,4.110989765,-7.638710496,4.274727375,-6.124588954,,,,,,
4.276145323,-5.926928674,4.301463173,-5.804906806,4.286816231,-7.505262029,4.421598929,-9.179662219,4.113438932,-7.626992339,4.278323182,-6.109541185,,,,,,
4.279159074,-5.912959849,4.305241523,-5.789111478,4.291156964,-7.495581094,4.428056426,-9.181546312,4.117060342,-7.609951702,4.281930168,-6.09466113,,,,,,
4.281512699,-5.902196471,4.310173028,-5.768682296,4.294654291,-7.487704307,4.433122324,-9.182640863,4.120606572,-7.593159775,4.285549344,-6.079941172,,,,,,
4.283813721,-5.891764064,4.313796418,-5.753802554,4.297064093,-7.48231312,4.438109954,-9.183663114,4.12294206,-7.582293972,4.289181488,-6.065374183,,,,,,
4.287186224,-5.876726109,4.317456245,-5.739139509,4.300946294,-7.473691917,4.445018696,-9.184595925,4.12640563,-7.566455846,4.292827127,-6.050953237,,,,,,
4.290698083,-5.861100693,4.321051429,-5.724736409,4.305463242,-7.463683143,4.450506762,-9.184749435,4.130998781,-7.545621903,4.296486236,-6.036672762,,,,,,
4.29427145,-5.845556538,4.323448023,-5.715282694,4.309379563,-7.455124533,4.45660987,-9.184942976,4.13443165,-7.530204286,4.300158884,-6.022526059,,,,,,
4.298849707,-5.825860776,4.325835478,-5.705938062,4.31334997,-7.446576026,4.462750137,-9.184212627,4.13670085,-7.520205244,4.303845192,-6.008505498,,,,,,
4.303083057,-5.807881693,4.329438357,-5.692045462,4.317360468,-7.4380948,4.467824548,-9.183535249,4.140078147,-7.505599311,4.307544771,-5.994604894,,,,,,
4.306431333,-5.793857132,4.334157592,-5.673968833,4.322108613,-7.428287156,4.475496864,-9.18195646,4.144536103,-7.486572935,4.311257038,-5.980818287,,,,,,
4.309690781,-5.780414178,4.337635139,-5.660726978,4.327487291,-7.417500366,4.482622047,-9.17923782,4.149003136,-7.467949632,4.314981193,-5.967139884,,,,,,
4.313900793,-5.763302293,4.339969545,-5.651959889,4.332819935,-7.407178673,4.486783354,-9.177361123,4.15348752,-7.449708676,4.318716219,-5.953564017,,,,,,
4.318027626,-5.746658404,4.342295109,-5.643277721,4.33772802,-7.398021733,4.491539994,-9.175170653,4.157947353,-7.43203762,4.322460871,-5.940085102,,,,,,
4.320968266,-5.734944114,4.345787703,-5.630410254,4.342213365,-7.389939108,4.497889739,-9.171436718,4.16239104,-7.414906587,4.326213762,-5.926697531,,,,,,
4.324162303,-5.722424822,4.350392035,-5.613514307,4.347569579,-7.380636238,4.503244039,-9.167605051,4.166876737,-7.398105341,4.32997348,-5.913395941,,,,,,
4.328025545,-5.707388633,4.354965518,-5.596904271,4.353067836,-7.371489602,4.508487115,-9.163611374,4.171412021,-7.381620334,4.33373862,-5.900175382,,,,,,
4.332508608,-5.690219168,4.359508333,-5.580562319,4.35772671,-7.364029913,4.5142279,-9.158489938,4.175952761,-7.365624118,4.337507753,-5.887031241,,,,,,
4.336092893,-5.676506198,4.364020939,-5.564470651,4.362060473,-7.357318348,4.520526449,-9.1524014,4.179371443,-7.353888874,4.341279404,-5.873959177,,,,,,
4.339251288,-5.664679725,4.36850414,-5.54861122,4.36687594,-7.350094047,4.527384308,-9.144791713,4.181651513,-7.34623823,4.345052099,-5.860954823,,,,,,
4.343319896,-5.649508323,4.372958532,-5.532969104,4.371359244,-7.343583606,4.532075278,-9.138922211,4.185125657,-7.334843335,4.348824223,-5.848014821,,,,,,
4.347902045,-5.63265625,4.37738489,-5.517531119,4.375743117,-7.337387202,4.535985519,-9.134115926,4.189821162,-7.319860882,4.35259473,-5.835135377,,,,,,
4.352914999,-5.61436075,4.3817841,-5.502285541,4.381060917,-7.330083124,4.540493813,-9.128133641,4.194542136,-7.305302856,4.356363061,-5.822312355,,,,,,
4.357718282,-5.597012305,4.38615718,-5.487221378,4.387430257,-7.321598643,4.543949652,-9.123381653,4.199290256,-7.29114906,4.360128561,-5.809543159,,,,,,
4.362212632,-5.580917402,4.390505372,-5.47232828,4.393411126,-7.313849838,4.547259375,-9.118814826,4.204119346,-7.27722806,4.36389076,-5.796825443,,,,,,
4.365986052,-5.567482864,4.394830193,-5.457597283,4.398052284,-7.307966093,4.550976247,-9.113534199,4.209029262,-7.263526904,4.367649416,-5.784156581,,,,,,
4.370183316,-5.552743835,4.399133401,-5.443020709,4.403707671,-7.300925265,4.554498221,-9.108432391,4.213988651,-7.250109875,4.37140458,-5.771534396,,,,,,
4.374513138,-5.53751581,4.403416964,-5.428591897,4.410354162,-7.292783017,4.559080357,-9.101849389,4.218990713,-7.236956551,4.375156595,-5.758957335,,,,,,
4.378698945,-5.52297691,4.407683031,-5.414304321,4.416583153,-7.28525519,4.564271464,-9.094066924,4.226475793,-7.217950785,4.378906078,-5.746424435,,,,,,
4.383291765,-5.507070982,4.411933923,-5.40015203,4.422385683,-7.278319314,4.56819475,-9.088141645,4.23398409,-7.1991969,4.382653912,-5.733935208,,,,,,
4.388473898,-5.489307878,4.416172136,-5.386129984,4.428942111,-7.270554063,4.57164133,-9.082985949,4.238975256,-7.187015924,4.386401211,-5.721488953,,,,,,
4.392882847,-5.474129679,4.420399988,-5.372235158,4.435480278,-7.26283147,4.576271057,-9.076131824,4.246462309,-7.169043294,4.390149284,-5.709084997,,,,,,
4.395942543,-5.463714551,4.424620354,-5.358463868,4.442065858,-7.255106584,4.581337772,-9.06845058,4.253798977,-7.151003761,4.393899642,-5.696723087,,,,,,
4.398625049,-5.45460284,4.428836525,-5.344811391,4.449115868,-7.246832325,4.58539567,-9.062310544,4.258576784,-7.1393011,4.39765373,-5.684404263,,,,,,
4.401810115,-5.443887093,4.433051501,-5.331274574,4.454698688,-7.240266227,4.588997401,-9.056892233,4.263296388,-7.127614589,4.401413508,-5.672129073,,,,,,
4.405412171,-5.431751686,4.437268357,-5.317850762,4.459843695,-7.23424074,4.592892532,-9.051058882,4.267947932,-7.115929736,4.405181366,-5.659897349,,,,,,
4.410212717,-5.415820345,4.441490271,-5.304537801,4.466528253,-7.226401098,4.596218251,-9.045983489,4.274723735,-7.098810457,4.408959559,-5.647709653,,,,,,
4.414781932,-5.400526834,4.445720514,-5.291333882,4.472877617,-7.21889223,4.600027751,-9.0403564,4.283402362,-7.075901752,4.412750436,-5.635566706,,,,,,
4.417747383,-5.390732466,4.449962374,-5.278237338,4.47954471,-7.211032984,4.604023386,-9.034192355,4.289662355,-7.058660232,4.41655646,-5.623469428,,,,,,
4.421362736,-5.378895609,4.454219127,-5.265246674,4.488892682,-7.199942801,4.606725404,-9.030083022,4.293724927,-7.047429134,4.420380233,-5.611418967,,,,,,
4.428092867,-5.357235125,4.458494061,-5.252360594,4.496477083,-7.190746437,4.611185836,-9.023469403,4.299755026,-7.030724792,4.424224505,-5.599416678,,,,,,
4.434467967,-5.336532794,4.462790506,-5.239578027,4.50295376,-7.182944022,4.616280095,-9.015462472,4.307547184,-7.008499884,4.42809211,-5.587463987,,,,,,
4.438879654,-5.32254692,4.467111806,-5.226898223,4.51016855,-7.174090354,4.619746692,-9.010044117,4.313249439,-6.991906838,4.431985917,-5.575562311,,,,,,
4.444449874,-5.305117756,4.471461249,-5.214320571,4.517593363,-7.164930824,4.623198075,-9.004678431,4.317042804,-6.98094769,4.435908839,-5.563713072,,,,,,
4.44883567,-5.29142915,4.475842055,-5.201844432,4.526279782,-7.154013307,4.627799231,-8.997500119,4.322652768,-6.964895959,4.439863862,-5.551917713,,,,,,
4.452045587,-5.28160597,4.48025705,-5.189470099,4.533995993,-7.144072622,4.632194416,-8.990350472,4.330093209,-6.943575952,4.44385379,-5.540178556,,,,,,
4.45642645,-5.268342405,4.484709382,-5.177196935,4.539427985,-7.136946885,4.634931627,-8.985880121,4.337528915,-6.922596564,4.447881744,-5.528497373,,,,,,
4.461670796,-5.252680068,4.48920242,-5.165023731,4.545914414,-7.128403161,4.638099218,-8.980821448,4.343131124,-6.907027954,4.451951065,-5.516875161,,,,,,
4.467294353,-5.236163788,4.493739054,-5.152950166,4.554312141,-7.116929195,4.642575054,-8.97347372,4.346912171,-6.896763903,4.456064807,-5.505313553,,,,,,
4.472157274,-5.222094622,4.498322019,-5.140975748,4.561435996,-7.106819953,4.646090422,-8.967494185,4.352623876,-6.881652122,4.460226011,-5.493814037,,,,,,
4.476173914,-5.210683536,4.502953891,-5.129099832,4.567439182,-7.098077436,4.649213627,-8.962309556,4.358430574,-6.866636768,4.464437696,-5.482378089,,,,,,
4.481080168,-5.197010782,4.507637063,-5.11732189,4.574069819,-7.088127589,4.653033997,-8.955797419,4.362316963,-6.856888338,4.468702812,-5.471007451,,,,,,
4.485941021,-5.183647308,4.512373701,-5.105641391,4.579723363,-7.079202739,4.656960655,-8.949058507,4.36821939,-6.842545794,4.473024183,-5.459703714,,,,,,
4.489948998,-5.172847042,4.517165711,-5.094057559,4.584583385,-7.071371817,4.661357082,-8.94142382,4.376369211,-6.823597196,4.47740448,-5.448468195,,,,,,
4.494606553,-5.160529436,4.522014709,-5.082569346,4.590903337,-7.060796103,4.665153487,-8.934612141,4.382700211,-6.809581299,4.481846206,-5.437301928,,,,,,
4.500401518,-5.145525847,4.526922007,-5.071175567,4.597838282,-7.048512807,4.667965115,-8.929587341,4.386961269,-6.800493862,4.486351369,-5.426206604,,,,,,
4.505942392,-5.131472224,4.531888599,-5.059874959,4.60409128,-7.036797153,4.671718094,-8.922949289,4.393506575,-6.787048879,4.490922044,-5.415183132,,,,,,
4.511650467,-5.117383648,4.536915145,-5.048666014,4.609313166,-7.02652844,4.676587761,-8.91406359,4.402542326,-6.769446549,4.4955603,-5.404231434,,,,,,
4.516543257,-5.105511307,4.54200157,-5.03754772,4.613979079,-7.016992258,4.680732775,-8.906284966,4.411896467,-6.752277992,4.500267584,-5.393351788,,,,,,
4.521280331,-5.094317915,4.547147793,-5.026517962,4.620261498,-7.003736123,4.683511418,-8.901040598,4.419168832,-6.739576706,4.505044972,-5.382544128,,,,,,
4.52662315,-5.081899567,4.552353727,-5.015573713,4.625596055,-6.991522412,4.686660083,-8.89520704,4.424052684,-6.731333173,4.509893165,-5.371808196,,,,,,
4.531567207,-5.070676113,4.557618594,-5.004712551,4.629647929,-6.982128434,4.691267355,-8.886502937,4.431524241,-6.719116834,4.514812489,-5.361143445,,,,,,
4.53775086,-5.056959997,4.562941255,-4.993931846,4.634440547,-6.970544201,4.695350703,-8.878479985,4.441733172,-6.703024126,4.519802845,-5.350548969,,,,,,
4.54584066,-5.039519137,4.56832023,-4.983228705,4.638749015,-6.95973863,4.699275911,-8.870949593,4.449550625,-6.691076269,4.524863674,-5.340023477,,,,,,
4.552644919,-5.025168874,4.573753757,-4.972600054,4.643633714,-6.947235299,4.703821998,-8.861936189,4.454839617,-6.683182681,4.529993638,-5.329566038,,,,,,
4.559210499,-5.011757732,4.579239823,-4.962042746,4.648333934,-6.934642104,4.707923274,-8.853738253,4.460143674,-6.675379476,4.535191404,-5.319174701,,,,,,
4.565334593,-4.999417868,4.584776161,-4.951553534,4.652354695,-6.923706947,4.710996316,-8.847460053,4.465458106,-6.667659528,4.5404556,-5.308846616,,,,,,
4.571086421,-4.988140969,4.590360288,-4.941128958,4.655666628,-6.91444488,4.713986848,-8.841488676,4.47352214,-6.656159157,4.545784123,-5.298579373,,,,,,
4.57885369,-4.973170695,4.595989559,-4.9307655,4.659285934,-6.904322299,4.718277888,-8.832786498,4.484382631,-6.640826949,4.551174558,-5.288370227,,,,,,
4.585179917,-4.961179805,4.601661182,-4.92045967,4.66372407,-6.891583355,4.721841586,-8.825273945,4.492594314,-6.629311235,4.556624253,-5.278216326,,,,,,
4.591601903,-4.949286755,4.607371855,-4.910208588,4.666629537,-6.883091722,4.72413088,-8.820516871,4.498117161,-6.621665093,4.562130334,-5.268114757,,,,,,
4.599535102,-4.934797486,4.613118568,-4.900008535,4.669543417,-6.874637444,4.726947109,-8.814693389,4.50635769,-6.610387112,4.567689729,-5.258062431,,,,,,
4.60597852,-4.92317874,4.618898576,-4.889855196,4.673584733,-6.862740393,4.730635264,-8.806972135,4.517431509,-6.595201059,4.573189655,-5.248248142,,,,,,
4.61200881,-4.912497563,4.624708679,-4.879744976,4.676718341,-6.853413649,4.734500046,-8.79875295,4.525793813,-6.583671068,4.578632462,-5.23865626,,,,,,
4.618072703,-4.901827515,4.630545598,-4.869674192,4.67985872,-6.844128048,4.738468326,-8.790297432,4.531330001,-6.576095896,4.584122398,-5.229089491,,,,,,
4.625941703,-4.888252181,4.636405972,-4.859639135,4.6838321,-6.832306416,4.741898151,-8.782802508,4.536898286,-6.568468305,4.589656295,-5.219545353,,,,,,
4.63526956,-4.87220514,4.642286364,-4.84963612,4.687503559,-6.821372941,4.745461734,-8.775194599,4.542496364,-6.560781004,4.595230914,-5.210021284,,,,,,
4.641447156,-4.86164315,4.648183261,-4.83966143,4.692069211,-6.807909252,4.75066626,-8.763931843,4.550823709,-6.549392742,4.600848557,-5.200505401,,,,,,
4.645538543,-4.85472076,4.654093057,-4.829711279,4.696020582,-6.796181498,4.755539375,-8.752954729,4.561940375,-6.533910236,4.606514282,-5.190981169,,,,,,
4.65207572,-4.843783669,4.660012052,-4.819781854,4.699027456,-6.787401162,4.758784314,-8.745662527,4.570270462,-6.522032781,4.612218575,-5.181456118,,,,,,
4.66115918,-4.828564216,4.665936067,-4.809869955,4.70261123,-6.7769848,4.762018198,-8.738493572,4.575761607,-6.514189558,4.617949291,-5.171942088,,,,,,
4.668267174,-4.816611524,4.671861247,-4.799971653,4.706508575,-6.765798014,4.766102104,-8.729338517,4.584004311,-6.502371182,4.623713166,-5.162419336,,,,,,
4.675196733,-4.805110194,4.677783986,-4.79008235,4.711013999,-6.753033941,4.769687725,-8.721093722,4.592178747,-6.490100144,4.629505721,-5.152885732,,,,,,
4.682309985,-4.793173602,4.683700204,-4.780198052,4.714836918,-6.742342567,4.77246404,-8.714769773,4.597546535,-6.481970944,4.635312911,-5.143355204,,,,,,
4.688224083,-4.783288826,4.689605742,-4.77031475,4.717638343,-6.734628162,4.776121072,-8.706521516,4.605569583,-6.469683136,4.641139418,-5.133810502,,,,,,
4.695419216,-4.77125609,4.695496376,-4.760428425,4.7202468,-6.727533334,4.780959474,-8.695416067,4.616043815,-6.452738732,4.646980422,-5.124248909,,,,,,
4.704319082,-4.75627156,4.701367841,-4.75053503,4.724038516,-6.717398037,4.785291131,-8.685213333,4.623705173,-6.439576239,4.652823127,-5.114681093,,,,,,
4.712141486,-4.742867448,4.707215853,-4.740630547,4.72963741,-6.702758136,4.78934663,-8.67583402,4.62876665,-6.430704186,4.658670287,-5.105091809,,,,,,
4.718048995,-4.732709216,4.713036168,-4.73071107,4.73519749,-6.68861053,4.794417449,-8.66400138,4.636187752,-6.417414381,4.664516696,-5.095477752,,,,,,
4.723470414,-4.723309836,4.718824222,-4.720773458,4.739161116,-6.678782702,4.79832806,-8.654486494,4.64580111,-6.398933626,4.670350603,-5.08584681,,,,,,
4.729056657,-4.71355743,4.72457601,-4.710813967,4.743759178,-6.667687549,4.800553053,-8.649206636,4.652797938,-6.384465656,4.676167207,-5.076195026,,,,,,
4.735244007,-4.702631503,4.73028807,-4.700828429,4.749182324,-6.654934864,4.804302662,-8.640513926,4.657354263,-6.374837159,4.68196729,-5.066509062,,,,,,
4.741962888,-4.690610152,4.735956817,-4.690813651,4.752528757,-6.647256925,4.809014231,-8.629096405,4.664098659,-6.360286141,4.687745363,-5.056785208,,,,,,
4.747372009,-4.680715345,4.741578976,-4.680766704,4.755592694,-6.640370637,4.812422366,-8.620799378,4.672860106,-6.340077555,4.693490996,-5.047028958,,,,,,
4.75290264,-4.670611218,4.747151618,-4.67068498,4.760245614,-6.63013159,4.816196056,-8.611845867,4.679275993,-6.324341326,4.699199419,-5.037236427,,,,,,
4.760769819,-4.655943699,4.752672259,-4.660566298,4.765138779,-6.61963463,4.820480159,-8.601337696,4.683504889,-6.313825616,4.704870426,-5.027396313,,,,,,
4.766904677,-4.644099729,4.758138915,-4.650408936,4.769581035,-6.610340949,4.824256722,-8.592141169,4.689788244,-6.298023246,4.710499143,-5.017505373,,,,,,
4.772020976,-4.63424649,4.763263837,-4.640741253,4.773823242,-6.601663005,4.827858875,-8.583284936,4.696001552,-6.281498186,4.716077255,-5.007568131,,,,,,
4.777337538,-4.623737867,4.768079764,-4.631547143,4.77794907,-6.59339552,4.830381403,-8.577004035,4.700123089,-6.270475604,4.721604769,-4.997575435,,,,,,
4.781585814,-4.615260453,4.772865608,-4.622288965,4.781930107,-6.585569185,4.833053043,-8.570544549,4.706287618,-6.253942705,4.727078142,-4.987525051,,,,,,
4.786488401,-4.605396194,4.777620495,-4.612967275,4.787002724,-6.575810032,4.837040951,-8.560748604,4.713506221,-6.23391498,4.732491358,-4.97742159,,,,,,
4.792576086,-4.592937381,4.782343926,-4.603582957,4.793285981,-6.563984473,4.840869904,-8.551177739,4.719719186,-6.216605131,4.737842572,-4.967263774,,,,,,
4.800836677,-4.575815674,4.787040459,-4.594127819,4.798810934,-6.553803225,4.844722285,-8.541684711,4.725985922,-6.199081115,4.74313327,-4.957045762,,,,,,
4.808737226,-4.55878169,4.791717038,-4.584588909,4.802391253,-6.547305524,4.850337392,-8.527957036,4.73233367,-6.181346179,4.748362532,-4.946767435,,,,,,
4.813351824,-4.548690711,4.79636885,-4.574977697,4.805717686,-6.541355192,4.855691516,-8.514140676,4.737712637,-6.166331202,4.753527839,-4.936434317,,,,,,
