ID F555W F439W Color errF555W errF439W errColor
200397 25.2669 26.1049  0.8380 0.6928 0.2933 0.7523
   208 17.5699 18.1529  0.5830 0.0220 0.0124 0.0253
200398 24.7629 24.4179 -0.3450 0.2945 0.0847 0.3064
200399 22.4449 23.4819  1.0370 0.1072 0.0760 0.1314
200400 24.6109 25.7649  1.1540 0.2888 0.1772 0.3388
   206 16.0639 16.6529  0.5890 0.0173 0.0092 0.0196
   204 18.3929 19.0899  0.6970 0.0157 0.0107 0.0190
   205 18.2719 19.0849  0.8130 0.0604 0.0362 0.0704
200401 25.8319 25.7859 -0.0460 0.6241 0.1951 0.6539
   209 19.0029 19.7499  0.7470 0.0158 0.0106 0.0190
200402 22.2679 23.8209  1.5530 0.0504 0.0400 0.0643
   210 17.7189 18.3099  0.5910 0.0125 0.0107 0.0165
200403 20.9659 22.3199  1.3540 0.0286 0.0180 0.0338
200404 21.7479 23.2749  1.5270 0.0393 0.0311 0.0501
200405 25.7499 25.8759  0.1260 0.4982 0.1651 0.5248
200408 24.5379 25.7159  1.1780 0.5213 0.2531 0.5795
200406 25.2279 25.3909  0.1630 0.3493 0.1391 0.3760
200407 24.2819 24.7159  0.4340 0.1558 0.0823 0.1762
200409 23.8069 25.6699  1.8630 0.1412 0.1735 0.2237
200410 25.2969 26.0439  0.7470 0.4814 0.1872 0.5165
200411 19.7049 20.7149  1.0100 0.0178 0.0123 0.0216
   211 17.7249 18.3119  0.5870 0.0170 0.0102 0.0198
200412 18.7329 19.8949  1.1620 0.0954 0.0665 0.1163
200413 24.9819 25.3639  0.3820 0.3748 0.1202 0.3936
   212 16.7059 17.2219  0.5160 0.0193 0.0108 0.0221
200414 24.5219 26.4919  1.9700 0.2414 0.2398 0.3403
200415 23.1379 24.8609  1.7230 0.0889 0.0875 0.1247
200416 21.8259 23.1879  1.3620 0.0506 0.0367 0.0625
   213 17.4489 18.0049  0.5560 0.0140 0.0094 0.0169
200417 24.6149 25.8499  1.2350 0.2611 0.2348 0.3511
200419 24.6469 26.2459  1.5990 0.3958 0.3125 0.5043
200418 24.1939 22.5199 -1.6740 0.3305 0.0531 0.3347
200420 25.3619 26.0599  0.6980 0.3054 0.2838 0.4169
   216 20.0879 21.1849  1.0970 0.0180 0.0126 0.0220
200421 24.8649 26.3489  1.4840 0.2465 0.2858 0.3774
   214 20.3249 21.4859  1.1610 0.0246 0.0149 0.0288
200422 25.2299 25.4159  0.1860 0.3370 0.1296 0.3611
200426 24.6519 25.4549  0.8030 0.2793 0.1700 0.3270
200423 25.4699 25.7929  0.3230 0.4341 0.2173 0.4855
200424 25.4879 26.2909  0.8030 0.5433 0.3397 0.6408
   215 13.9529 14.7399  0.7870 0.0387 0.0175 0.0425
200425 23.5139 23.6079  0.0940 0.0929 0.0360 0.0996
200427 25.1689 25.4589  0.2900 0.4388 0.1703 0.4707
200428 25.0879 25.7799  0.6920 0.5132 0.2094 0.5543
200429 20.4159 21.6059  1.1900 0.0196 0.0153 0.0249
   217 15.7729 16.4269  0.6540 0.0202 0.0108 0.0229
200430 20.9259 22.2259  1.3000 0.0277 0.0179 0.0330
200431 25.3429 26.2579  0.9150 0.5605 0.2595 0.6177
200433 23.3239 23.2479 -0.0760 0.2607 0.0510 0.2656
200432 24.5349 25.6519  1.1170 0.2400 0.1990 0.3118
200434 24.7289 25.6529  0.9240 0.2048 0.2128 0.2953
200435 20.9589 22.3449  1.3860 0.0294 0.0198 0.0354
   218 18.9159 19.7239  0.8080 0.0188 0.0123 0.0225
200436 25.2509 26.1839  0.9330 0.4517 0.2602 0.5213
200437 25.6109 26.3149  0.7040 0.7743 0.2877 0.8260
200438 24.8359 25.1479  0.3120 0.3943 0.1259 0.4139
200440 24.6939 23.2649 -1.4290 0.5012 0.0529 0.5040
200439 25.1129 26.1449  1.0320 0.4389 0.2636 0.5120
   219 15.0539 15.7999  0.7460 0.0247 0.0190 0.0312
200441 20.0039 21.1249  1.1210 0.0213 0.0144 0.0257
200442 25.0739 26.0629  0.9890 0.5895 0.1929 0.6203
   220 16.3089 16.8589  0.5500 0.0150 0.0103 0.0182
200444 24.7789 23.3449 -1.4340 0.4147 0.0466 0.4173
200443 21.6029 23.3389  1.7360 0.0354 0.0359 0.0504
   221 19.2259 20.0689  0.8430 0.0188 0.0179 0.0260
200445 24.6799 25.8099  1.1300 0.2664 0.2227 0.3472
   222 18.7039 19.4549  0.7510 0.0143 0.0122 0.0188
200446 24.1309 23.0459 -1.0850 0.2903 0.0681 0.2982
   225 19.8809 20.9629  1.0820 0.0181 0.0136 0.0226
200447 22.8829 24.5949  1.7120 0.0643 0.0724 0.0968
200448 25.0239 26.0069  0.9830 0.2703 0.2198 0.3484
   226 20.2919 21.5169  1.2250 0.0303 0.0200 0.0363
200449 25.3509 26.0929  0.7420 0.4205 0.2193 0.4742
   224 19.8909 20.9429  1.0520 0.0182 0.0127 0.0222
200450 20.6349 21.4849  0.8500 0.2000 0.0572 0.2080
   227 15.9049 16.4799  0.5750 0.0189 0.0113 0.0220
   228 19.4039 20.3259  0.9220 0.0172 0.0120 0.0210
200451 24.9299 25.7529  0.8230 0.3211 0.1343 0.3481
200453 25.1959 25.9519  0.7560 0.3565 0.1976 0.4076
200454 25.4539 26.0549  0.6010 0.5669 0.1986 0.6007
200457 25.4769 25.9609  0.4840 0.4968 0.2489 0.5557
200459 25.0559 25.8839  0.8280 0.3647 0.2139 0.4228
200455 25.4109 25.3109 -0.1000 0.6324 0.1420 0.6481
200456 25.3879 26.2219  0.8340 0.5410 0.2530 0.5972
200458 25.0259 25.3869  0.3610 0.3732 0.1420 0.3993
200460 19.8809 20.9729  1.0920 0.0235 0.0176 0.0294
   229 18.0909 18.7549  0.6640 0.0219 0.0131 0.0255
200465 25.7579 25.8169  0.0590 0.8925 0.1853 0.9115
200461 24.9689 26.2849  1.3160 0.3830 0.2862 0.4781
200462 24.9179 25.9499  1.0320 0.2824 0.2714 0.3917
200463 25.1029 25.4489  0.3460 0.3664 0.1313 0.3892
200464 24.9389 25.9459  1.0070 0.3701 0.2462 0.4445
200466 25.6569 25.9819  0.3250 0.5845 0.2302 0.6282
200467 23.9249 25.3859  1.4610 0.1611 0.1220 0.2021
   231 19.1309 20.0149  0.8840 0.0161 0.0128 0.0206
200468 25.6359 25.6039 -0.0320 0.3556 0.1835 0.4002
   230 17.2049 17.7389  0.5340 0.0147 0.0095 0.0175
200469 24.8819 25.5219  0.6400 0.3347 0.1443 0.3645
200470 25.0449 25.1119  0.0670 0.3624 0.0984 0.3755
200471 24.7149 23.9279 -0.7870 0.3813 0.0598 0.3860
200472 22.0109 23.5469  1.5360 0.0488 0.0358 0.0605
   233 17.7619 18.3589  0.5970 0.0119 0.0100 0.0155
200474 25.0499 26.0049  0.9550 0.3929 0.2825 0.4839
   232 18.9029 19.7299  0.8270 0.0191 0.0113 0.0222
200475 25.8049 25.2669 -0.5380 0.6758 0.1218 0.6867
200476 24.8009 25.8279  1.0270 0.2300 0.2318 0.3265
200477 25.2029 26.3999  1.1970 0.6549 0.3681 0.7513
200478 25.3209 26.1409  0.8200 0.4081 0.2096 0.4588
200479 23.8209 23.7969 -0.0240 0.1519 0.0645 0.1650
200480 25.4319 25.9119  0.4800 0.5985 0.2230 0.6387
   234 18.0589 18.6919  0.6330 0.0209 0.0114 0.0238
   235 16.2939 16.8149  0.5210 0.0155 0.0105 0.0187
200482 24.6259 24.5859 -0.0400 0.3652 0.1063 0.3804
200483 24.2879 24.4929  0.2050 0.3694 0.1017 0.3831
200484 19.4109 20.3369  0.9260 0.0203 0.0121 0.0236
200485 25.6479 26.2759  0.6280 0.3176 0.3201 0.4509
200486 25.3759 25.9189  0.5430 0.4721 0.2237 0.5224
200487 24.1679 25.2449  1.0770 0.5124 0.1475 0.5332
200489 24.9819 25.8009  0.8190 0.8729 0.2712 0.9141
200494 25.3579 25.9489  0.5910 0.4236 0.2350 0.4844
200488 25.1189 25.9229  0.8040 0.3730 0.2389 0.4429
200490 25.0919 26.0209  0.9290 0.3981 0.1319 0.4194
200491 24.2229 25.8879  1.6650 0.1711 0.2205 0.2791
200492 25.1689 26.3599  1.1910 0.6026 0.3702 0.7072
200493 22.9849 23.1929  0.2080 0.1032 0.0295 0.1073
200495 24.1229 25.3969  1.2740 0.1467 0.1170 0.1876
200496 25.1469 25.7209  0.5740 0.4208 0.1989 0.4654
200498 25.2939 25.6419  0.3480 0.4192 0.1630 0.4498
200497 25.1579 26.2919  1.1340 0.4220 0.2576 0.4944
200499 23.6869 23.8669  0.1800 0.1437 0.0676 0.1588
200500 24.5899 25.6269  1.0370 0.2879 0.1847 0.3421
200501 25.6769 25.8199  0.1430 0.5607 0.1850 0.5904
200502 25.1819 26.6519  1.4700 0.3420 0.3376 0.4806
   236 18.7149 19.4809  0.7660 0.0142 0.0106 0.0177
   237 16.9859 17.5349  0.5490 0.0166 0.0108 0.0198
200504 25.2439 25.5509  0.3070 0.7813 0.1610 0.7977
200503 24.3569 23.7609 -0.5960 0.2921 0.0700 0.3004
   238 18.6489 19.4209  0.7720 0.0438 0.0180 0.0474
200505 24.8939 24.7379 -0.1560 0.5973 0.0940 0.6047
   239 17.8579 18.4859  0.6280 0.0145 0.0111 0.0183
200506 24.7999 25.8929  1.0930 0.1626 0.2294 0.2812
200507 20.5329 21.7139  1.1810 0.0266 0.0150 0.0305
200511 25.9759 26.0079  0.0320 1.0854 0.2356 1.1107
200508 22.4689 24.0329  1.5640 0.0606 0.0380 0.0715
200509 21.7679 23.2109  1.4430 0.0424 0.0372 0.0564
200510 25.4669 25.1309 -0.3360 0.5815 0.1338 0.5967
200512 24.5209 23.9529 -0.5680 0.3314 0.0569 0.3362
200514 25.0489 25.6889  0.6400 0.3187 0.2066 0.3798
200515 25.1449 25.8569  0.7120 0.4545 0.2356 0.5119
200517 25.1369 25.9039  0.7670 0.3958 0.2203 0.4530
200522 24.5439 25.2759  0.7320 0.2576 0.1436 0.2949
200518 25.5299 26.1939  0.6640 0.5582 0.2162 0.5986
200519 20.2689 21.4109  1.1420 0.0217 0.0140 0.0258
200520 25.5849 25.8559  0.2710 0.6328 0.1594 0.6526
200521 23.8109 23.7529 -0.0580 0.1723 0.0628 0.1834
200526 24.7499 26.2529  1.5030 0.2576 0.4445 0.5137
200523 24.5579 25.6359  1.0780 0.2322 0.1777 0.2924
200525 24.8169 24.5699 -0.2470 0.2932 0.0704 0.3015
   241 18.0569 18.7039  0.6470 0.0235 0.0120 0.0264
200524 25.4079 25.8679  0.4600 0.4251 0.2302 0.4834
200527 24.4309 25.1239  0.6930 0.2512 0.1390 0.2871
200528 25.4229 25.7499  0.3270 0.5780 0.2182 0.6178
200529 24.7979 25.7749  0.9770 0.2503 0.2093 0.3263
200530 24.4599 24.7719  0.3120 0.3022 0.1089 0.3212
200531 25.5069 25.5259  0.0190 1.1024 0.1043 1.1073
200532 24.5199 25.6879  1.1680 0.2084 0.1819 0.2766
200533 21.7099 23.2329  1.5230 0.0350 0.0321 0.0475
200536 25.2069 25.0269 -0.1800 0.5169 0.1515 0.5386
200534 24.8569 25.8849  1.0280 0.2453 0.2367 0.3409
200535 24.9349 24.7289 -0.2060 0.3428 0.0927 0.3551
200537 25.6169 26.3049  0.6880 0.7269 0.3114 0.7908
   243 19.8249 20.8539  1.0290 0.0266 0.0136 0.0299
200539 25.2979 25.7389  0.4410 0.4157 0.1907 0.4574
200540 25.4319 26.0689  0.6370 0.5503 0.2455 0.6026
200541 20.4019 21.5979  1.1960 0.0311 0.0166 0.0353
200542 25.4239 26.1669  0.7430 1.1064 0.3243 1.1529
   242 18.5769 19.2989  0.7220 0.0169 0.0114 0.0204
200543 24.5679 25.8319  1.2640 0.1835 0.2360 0.2989
200544 25.3599 26.2219  0.8620 0.5135 0.2704 0.5803
200545 25.3439 26.2259  0.8820 0.4907 0.3092 0.5800
200546 24.2349 25.1599  0.9250 0.2156 0.1253 0.2494
200547 23.6599 24.9549  1.2950 0.1594 0.1072 0.1921
200548 24.4279 24.7619  0.3340 0.2884 0.1018 0.3058
200549 22.9979 24.6989  1.7010 0.0986 0.0888 0.1327
200550 25.3989 25.5269  0.1280 0.5277 0.1689 0.5541
   244 17.7679 18.3649  0.5970 0.0144 0.0103 0.0177
200551 21.7199 23.0429  1.3230 0.0435 0.0250 0.0502
200556 25.2629 25.9049  0.6420 0.3980 0.2398 0.4647
200552 25.0609 26.4469  1.3860 0.5765 0.1901 0.6070
200554 25.9669 25.5959 -0.3710 0.7519 0.1756 0.7721
200555 25.3919 25.9699  0.5780 0.6390 0.2234 0.6769
   245 18.2459 18.9429  0.6970 0.0161 0.0106 0.0193
200557 24.8199 24.7169 -0.1030 0.4163 0.0924 0.4264
   247 18.4379 19.1449  0.7070 0.0150 0.0105 0.0183
   246 18.8689 19.6879  0.8190 0.0137 0.0111 0.0176
200559 24.5219 25.8269  1.3050 0.3568 0.1912 0.4048
200558 22.1179 23.7169  1.5990 0.0510 0.0468 0.0692
200560 25.0239 26.5019  1.4780 0.3141 0.3594 0.4773
200562 24.8429 25.7499  0.9070 0.2857 0.1847 0.3402
200561 22.2439 23.7889  1.5450 0.0540 0.0511 0.0743
   248 16.9599 17.4839  0.5240 0.0131 0.0108 0.0170
   249 17.3959 17.9699  0.5740 0.0208 0.0107 0.0234
200564 25.0149 25.6699  0.6550 0.3495 0.1623 0.3853
200563 25.3349 25.9279  0.5930 0.5061 0.2283 0.5552
200566 25.0479 24.8809 -0.1670 0.3522 0.1013 0.3665
200568 20.5919 21.8369  1.2450 0.0269 0.0167 0.0317
   250 17.3569 17.9349  0.5780 0.0127 0.0098 0.0160
200569 24.5629 25.8569  1.2940 0.2413 0.2041 0.3160
200570 24.7899 25.6669  0.8770 0.3250 0.1774 0.3703
200571 20.7909 22.1619  1.3710 0.0244 0.0183 0.0305
200572 25.1299 25.8519  0.7220 0.4675 0.2273 0.5198
200573 21.0839 21.9779  0.8940 0.0323 0.0164 0.0362
200574 25.3049 25.4849  0.1800 0.5420 0.1641 0.5663
200575 24.1749 24.0169 -0.1580 0.2787 0.0601 0.2851
   252 18.6749 19.4729  0.7980 0.0207 0.0102 0.0231
200576 24.6269 25.2289  0.6020 0.2633 0.1594 0.3078
   255 18.2989 18.9849  0.6860 0.0151 0.0099 0.0181
   251 19.6259 20.6259  1.0000 0.0207 0.0136 0.0248
   254 18.0629 18.7129  0.6500 0.0116 0.0097 0.0151
200577 20.5779 21.7979  1.2200 0.0300 0.0166 0.0343
   253 17.3289 17.9519  0.6230 0.0176 0.0094 0.0200
200578 24.7259 26.6149  1.8890 0.2630 0.4508 0.5219
200579 25.1269 26.7729  1.6460 0.2808 0.5696 0.6351
200580 20.7239 21.9949  1.2710 0.0315 0.0167 0.0357
   256 18.4689 19.1909  0.7220 0.0188 0.0108 0.0217
200581 24.7459 25.4699  0.7240 0.2380 0.1480 0.2803
200582 21.1249 22.5049  1.3800 0.0309 0.0213 0.0375
   258 19.8839 20.9269  1.0430 0.0198 0.0132 0.0238
200583 24.4209 25.5899  1.1690 0.2194 0.1952 0.2937
   257 19.1599 20.0379  0.8780 0.0155 0.0113 0.0192
   260 16.3589 16.8729  0.5140 0.0239 0.0113 0.0264
   262 16.8949 17.4429  0.5480 0.0144 0.0103 0.0177
   259 18.1219 18.7709  0.6490 0.0182 0.0150 0.0236
200584 21.7929 23.2289  1.4360 0.0342 0.0273 0.0438
   261 16.7629 17.2839  0.5210 0.0139 0.0094 0.0168
   263 16.4119 16.9219  0.5100 0.0138 0.0094 0.0167
200586 23.6829 22.2399 -1.4430 0.2990 0.0568 0.3043
200588 24.9929 25.9259  0.9330 0.3279 0.2382 0.4053
200587 25.2809 25.8679  0.5870 0.5482 0.2505 0.6027
   264 18.4859 19.1989  0.7130 0.0179 0.0121 0.0216
   265 16.7489 17.2589  0.5100 0.0146 0.0099 0.0176
200589 24.7179 25.9139  1.1960 0.3741 0.2414 0.4452
200590 24.7679 26.1519  1.3840 0.2516 0.2662 0.3663
   271 19.4169 20.3409  0.9240 0.0227 0.0140 0.0267
200591 25.1519 25.0999 -0.0520 0.4645 0.1214 0.4801
200592 25.4899 25.5509  0.0610 0.5751 0.1896 0.6055
   270 16.8319 17.3779  0.5460 0.0212 0.0105 0.0237
   269 20.2009 21.3189  1.1180 0.0192 0.0143 0.0239
200593 19.8209 20.8719  1.0510 0.0194 0.0131 0.0234
   268 17.9289 18.5599  0.6310 0.0160 0.0097 0.0187
   267 17.2729 17.8619  0.5890 0.0141 0.0107 0.0177
   266 18.5279 19.2149  0.6870 0.0180 0.0107 0.0209
200594 24.7899 25.1879  0.3980 0.2430 0.1120 0.2676
200595 23.7989 24.3989  0.6000 0.1189 0.0492 0.1287
200596 24.8259 25.6299  0.8040 0.2963 0.2108 0.3636
   272 16.0899 16.6119  0.5220 0.0183 0.0097 0.0207
   273 18.4769 19.1969  0.7200 0.0180 0.0107 0.0209
200597 25.1799 25.9899  0.8100 0.4605 0.1670 0.4898
200598 25.3529 25.5409  0.1880 0.7613 0.1687 0.7798
   274 17.4979 18.0839  0.5860 0.0169 0.0112 0.0203
   278 17.3909 17.9719  0.5810 0.0231 0.0112 0.0257
200599 23.9139 24.8579  0.9440 0.1784 0.1174 0.2136
   276 18.8069 19.6279  0.8210 0.0197 0.0127 0.0234
200600 23.8499 25.5279  1.6780 0.1381 0.1529 0.2060
200601 24.4719 25.1469  0.6750 0.1916 0.1141 0.2230
200602 25.5379 25.8099  0.2720 0.7192 0.2121 0.7498
200603 24.2399 22.6029 -1.6370 0.2521 0.0520 0.2574
200604 25.2419 26.0949  0.8530 0.6428 0.3081 0.7128
200605 24.4009 24.5639  0.1630 0.3330 0.0972 0.3469
   277 18.4029 19.0989  0.6960 0.0143 0.0100 0.0174
   275 20.6109 21.7709  1.1600 0.0790 0.1033 0.1300
200606 20.4299 21.6429  1.2130 0.0197 0.0152 0.0249
200607 25.3919 25.8279  0.4360 0.5942 0.1826 0.6216
200608 21.6369 23.1369  1.5000 0.0362 0.0249 0.0439
200609 25.5809 25.8599  0.2790 0.5903 0.1894 0.6199
   280 20.0889 21.1739  1.0850 0.0182 0.0142 0.0231
   279 19.0699 19.9209  0.8510 0.0201 0.0113 0.0231
200610 22.3849 21.9769 -0.4080 0.1629 0.0667 0.1760
200611 25.3509 25.9529  0.6020 0.5305 0.1728 0.5579
200612 25.2499 25.5439  0.2940 0.4531 0.1616 0.4811
200613 24.6509 25.2689  0.6180 0.3218 0.1253 0.3453
200614 24.6199 24.8289  0.2090 0.2446 0.0984 0.2637
200615 21.9599 23.5429  1.5830 0.0403 0.0326 0.0518
200616 24.9979 26.0629  1.0650 0.4138 0.2569 0.4871
200617 21.5379 23.0599  1.5220 0.0269 0.0262 0.0376
200618 24.9379 26.1079  1.1700 0.6420 0.2758 0.6987
200619 24.7309 25.2309  0.5000 0.3265 0.1199 0.3478
200620 23.7949 25.2929  1.4980 0.3582 0.1345 0.3826
   281 13.6739 13.7939  0.1200 0.0233 0.0185 0.0298
200623 25.1819 25.9539  0.7720 0.4631 0.2220 0.5136
200621 21.0149 22.4069  1.3920 0.0294 0.0209 0.0361
200622 24.1889 25.2709  1.0820 0.1779 0.1430 0.2282
   282 15.4489 16.1899  0.7410 0.0233 0.0149 0.0277
   283 18.3189 19.0049  0.6860 0.0142 0.0110 0.0180
   285 19.9479 21.0079  1.0600 0.0249 0.0154 0.0293
   284 17.3809 17.8969  0.5160 0.0172 0.0122 0.0211
200629 24.4549 25.4999  1.0450 0.2734 0.1479 0.3108
200624 22.7789 24.4759  1.6970 0.0675 0.0572 0.0885
200625 24.6779 25.5419  0.8640 0.2215 0.1608 0.2737
200627 25.1019 25.4029  0.3010 0.2939 0.1318 0.3221
200628 24.2449 24.7779  0.5330 0.2053 0.0824 0.2212
200630 25.3029 26.1329  0.8300 0.3141 0.2060 0.3756
200632 25.0409 25.6499  0.6090 0.4996 0.1825 0.5319
200633 25.0889 25.5799  0.4910 0.3608 0.1432 0.3882
200634 24.9539 25.6869  0.7330 0.3159 0.1736 0.3605
200635 25.5279 25.4709 -0.0570 1.4770 0.1471 1.4843
200636 25.2779 25.3609  0.0830 0.4328 0.1575 0.4606
200637 25.3789 25.8029  0.4240 0.9099 0.2317 0.9389
   286 18.7169 19.4769  0.7600 0.0254 0.0120 0.0281
200638 25.0269 25.7239  0.6970 0.4061 0.1882 0.4476
200639 24.0679 24.7509  0.6830 0.1783 0.0835 0.1969
200640 23.9479 24.9559  1.0080 0.2177 0.1195 0.2483
   287 18.7569 19.4019  0.6450 0.0573 0.0491 0.0755
200641 21.4669 22.9889  1.5220 0.0305 0.0242 0.0389
200642 21.8679 23.3919  1.5240 0.0441 0.0300 0.0533
   290 19.9039 20.9629  1.0590 0.0172 0.0132 0.0217
200643 25.3689 26.6569  1.2880 0.5756 0.4045 0.7035
   288 17.1459 17.7029  0.5570 0.0222 0.0194 0.0295
200645 25.6139 25.8189  0.2050 1.1554 0.2133 1.1749
   289 20.1629 21.3109  1.1480 0.0177 0.0136 0.0223
200646 24.5709 26.2219  1.6510 0.4007 0.2935 0.4967
200644 21.2549 22.5429  1.2880 0.0280 0.0344 0.0444
   291 19.0289 19.8979  0.8690 0.0132 0.0117 0.0176
200647 24.9639 24.8559 -0.1080 0.4018 0.1127 0.4173
200648 25.1979 26.0409  0.8430 0.4228 0.2523 0.4924
200649 24.4099 25.6239  1.2140 0.2166 0.1493 0.2631
   292 17.8629 18.4919  0.6290 0.0195 0.0121 0.0229
200650 22.5169 24.2329  1.7160 0.0530 0.0533 0.0752
200652 25.3749 25.9459  0.5710 1.0551 0.2556 1.0856
200654 25.4179 26.2249  0.8070 0.5657 0.3000 0.6403
   293 19.2289 20.1129  0.8840 0.0158 0.0122 0.0200
200651 23.6049 24.2849  0.6800 0.1549 0.0805 0.1746
200653 25.0859 25.0889  0.0030 0.2751 0.1240 0.3018
200655 25.3509 25.8549  0.5040 0.2929 0.1964 0.3527
   294 18.1339 18.8089  0.6750 0.0129 0.0112 0.0171
200656 22.6549 24.1759  1.5210 0.0570 0.0539 0.0784
200657 23.8339 24.3369  0.5030 0.1980 0.0858 0.2158
   295 16.7119 17.2699  0.5580 0.0175 0.0111 0.0207
200658 21.7389 23.2319  1.4930 0.0356 0.0311 0.0473
200659 24.5719 25.4669  0.8950 0.3144 0.1564 0.3512
200660 25.1819 25.8409  0.6590 0.3852 0.1913 0.4301
200661 23.8999 24.7329  0.8330 0.1737 0.0950 0.1980
200662 24.8139 25.4739  0.6600 0.2784 0.1584 0.3203
200663 24.5869 25.4039  0.8170 0.2085 0.1360 0.2489
   296 17.6349 18.2289  0.5940 0.0140 0.0094 0.0169
200664 22.2219 23.7149  1.4930 0.0432 0.0361 0.0563
200665 21.4659 22.9339  1.4680 0.0280 0.0254 0.0378
200666 24.1949 24.4209  0.2260 0.2125 0.0690 0.2234
200667 24.8659 25.7369  0.8710 0.2793 0.2063 0.3472
200668 25.8419 25.7579 -0.0840 0.8303 0.1610 0.8458
   297 18.1069 18.7349  0.6280 0.0170 0.0100 0.0197
200669 25.4299 26.0669  0.6370 0.4005 0.2498 0.4720
200670 24.9599 22.6249 -2.3350 1.1078 0.0443 1.1087
200671 24.8049 25.8919  1.0870 0.4037 0.1666 0.4367
   298 18.8449 19.6569  0.8120 0.0202 0.0118 0.0234
200672 23.6459 24.7269  1.0810 0.1553 0.0954 0.1823
200673 23.9329 24.4329  0.5000 0.1339 0.0696 0.1509
200674 21.3779 22.4719  1.0940 0.0421 0.0537 0.0682
   299 17.0779 17.6449  0.5670 0.0120 0.0109 0.0162
200675 22.0749 22.1319  0.0570 0.1300 0.0678 0.1466
200676 22.2259 23.9029  1.6770 0.0440 0.0416 0.0606
200677 24.9909 25.4889  0.4980 0.4882 0.1693 0.5167
200678 24.7549 25.4279  0.6730 0.2301 0.1385 0.2686
200679 24.7809 25.4469  0.6660 0.3755 0.1586 0.4076
200680 25.4249 25.5619  0.1370 0.6986 0.1810 0.7217
   300 20.0119 21.0879  1.0760 0.0228 0.0157 0.0277
200681 25.7509 26.0209  0.2700 0.7526 0.3238 0.8193
200682 21.1129 22.4389  1.3260 0.0306 0.0196 0.0363
200686 25.6689 25.7079  0.0390 0.5166 0.1561 0.5397
200687 25.5859 25.6329  0.0470 1.3485 0.2445 1.3705
200684 24.6179 25.9359  1.3180 0.1904 0.2052 0.2799
200685 22.4709 24.2129  1.7420 0.0738 0.0777 0.1072
   302 18.7059 19.4959  0.7900 0.0197 0.0133 0.0238
   301 16.9409 17.4949  0.5540 0.0112 0.0099 0.0149
200688 24.2229 23.1599 -1.0630 0.3044 0.0511 0.3087
200691 24.9929 26.1909  1.1980 0.3967 0.2773 0.4840
200689 23.7799 25.5279  1.7480 0.1026 0.1325 0.1676
200690 22.4679 24.1199  1.6520 0.0464 0.0419 0.0625
200692 22.1839 23.7579  1.5740 0.0437 0.0408 0.0598
200693 21.4689 26.1309  4.6620 0.5766 0.2737 0.6383
200694 24.9449 25.7239  0.7790 0.3733 0.1668 0.4089
200695 25.4029 25.5679  0.1650 0.4505 0.1480 0.4742
200696 25.4169 26.0089  0.5920 1.0988 0.2695 1.1314
   304 18.4399 19.1459  0.7060 0.0130 0.0114 0.0173
200697 24.9269 25.3809  0.4540 0.4818 0.1567 0.5066
   303 19.2209 20.0689  0.8480 0.0205 0.0123 0.0239
200698 24.8889 25.7489  0.8600 0.3471 0.2133 0.4074
200699 21.6189 23.4279  1.8090 0.0390 0.0329 0.0510
   306 18.4339 19.1379  0.7040 0.0184 0.0119 0.0219
   305 18.5079 19.2279  0.7200 0.0145 0.0104 0.0178
200700 22.4549 24.0079  1.5530 0.0641 0.0474 0.0797
200701 25.5549 26.2809  0.7260 0.4191 0.3263 0.5311
200702 24.9579 25.9889  1.0310 0.3747 0.2545 0.4530
   307 18.3599 19.0489  0.6890 0.0163 0.0099 0.0191
   308 17.9809 18.6479  0.6670 0.0219 0.0109 0.0245
200703 20.1789 21.3269  1.1480 0.0300 0.0159 0.0340
   309 17.4089 17.9969  0.5880 0.0167 0.0103 0.0196
200706 25.7169 25.8489  0.1320 0.7757 0.2296 0.8090
200705 24.8299 25.8619  1.0320 0.4561 0.1822 0.4911
200704 21.6669 23.1499  1.4830 0.0343 0.0272 0.0438
200707 24.9859 26.0389  1.0530 0.6879 0.2192 0.7220
200708 24.4199 25.6059  1.1860 0.1936 0.2130 0.2878
200709 21.9929 23.5249  1.5320 0.0481 0.0343 0.0591
200710 24.5749 26.4009  1.8260 0.1873 0.2944 0.3489
200711 21.3619 22.8069  1.4450 0.0377 0.0233 0.0443
200712 24.8659 25.7399  0.8740 0.2779 0.2206 0.3548
200713 25.1389 25.6859  0.5470 0.4499 0.1793 0.4843
200714 25.6599 24.1849 -1.4750 0.5520 0.0832 0.5582
200716 25.2949 25.8689  0.5740 0.4320 0.2396 0.4940
200715 24.7059 25.4579  0.7520 0.6796 0.1374 0.6934
200717 25.8009 26.0509  0.2500 0.6716 0.2301 0.7099
   311 18.7009 19.4499  0.7490 0.0141 0.0108 0.0178
   310 20.0639 21.2039  1.1400 0.0178 0.0133 0.0222
   312 17.4439 18.0209  0.5770 0.0114 0.0106 0.0156
200719 22.1189 23.8039  1.6850 0.0421 0.0380 0.0567
200720 20.8569 22.2349  1.3780 0.0255 0.0173 0.0308
200721 24.0609 24.9159  0.8550 0.2074 0.1062 0.2330
200722 23.4909 23.9549  0.4640 0.1256 0.0481 0.1345
200723 25.4469 25.5519  0.1050 0.4715 0.1485 0.4943
   314 16.2599 16.7489  0.4890 0.0125 0.0102 0.0161
   313 18.3619 19.0459  0.6840 0.0183 0.0111 0.0214
200725 25.0809 25.9669  0.8860 0.3726 0.2204 0.4329
